listing_id,address,city,state,zip_code,latitude,longitude,property_type,beds,baths,sqft,year_built,list_price_usd,list_status,listed_at
LIST-000212,1225 Park Blvd,Miami,FL,44226,25.770565,-80.381681,single-family,5,5,2291,2002,975000,active,2025-01-03
LIST-000213,7123 Elm St,New York,NY,31626,40.793297,-73.951887,townhouse,2,1,1241,1961,615000,sold,2025-09-20
LIST-000214,2526 Oak Way,San Francisco,CA,82045,37.812499,-122.29929,condo,2,2,869,1938,360000,active,2025-07-19
LIST-000215,7725 Sunrise Ln,San Francisco,CA,50416,37.804756,-122.494819,condo,3,4,1281,1937,735000,sold,2024-07-29
LIST-000216,9254 Oak Blvd,San Francisco,CA,39654,37.840995,-122.226562,townhouse,3,3,1739,1957,695000,sold,2024-11-21
LIST-000217,7789 Lincoln Dr,Austin,TX,64870,30.425164,-97.633836,single-family,6,5,2887,1970,610000,pending,2025-06-10
LIST-000218,2077 Oak Ct,Seattle,WA,37772,47.658041,-122.385939,condo,1,2,1026,1996,400000,withdrawn,2024-09-07
LIST-000219,4535 Madison Pl,San Francisco,CA,62082,37.830285,-122.194556,condo,1,1,1067,2017,760000,active,2025-07-07
LIST-000220,9229 Winter Ave,New York,NY,23133,40.705123,-74.037449,condo,3,4,1758,1919,565000,sold,2025-12-11
LIST-000221,6591 Oak Ct,Miami,FL,91034,25.914739,-80.351101,townhouse,3,2,1406,1960,350000,active,2024-08-20
LIST-000222,1619 Hill Blvd,New York,NY,46745,40.72291,-73.835443,condo,2,2,777,1902,255000,sold,2024-12-28
LIST-000223,8452 Autumn Blvd,Los Angeles,CA,59009,34.081416,-118.475464,single-family,5,5,2257,2005,955000,sold,2025-06-06
LIST-000224,5914 Spring Dr,San Francisco,CA,14334,37.619076,-122.282479,condo,0,1,1291,2012,915000,sold,2024-11-10
LIST-000225,2689 Ridge Ave,Los Angeles,CA,82264,33.84792,-118.251644,condo,0,1,1117,1957,355000,sold,2025-07-30
LIST-000226,155 Sunrise Blvd,Los Angeles,CA,63674,34.125061,-118.099367,condo,1,1,1447,1982,515000,active,2025-09-19
LIST-000227,6516 Lincoln Ave,Chicago,IL,98761,42.052478,-87.617334,single-family,4,3,1582,1944,335000,active,2024-12-21
LIST-000228,4546 Ridge Ln,San Francisco,CA,46239,37.995087,-122.478943,townhouse,4,3,1879,1938,960000,sold,2025-01-17
LIST-000229,6638 River St,Los Angeles,CA,44003,34.062065,-118.048549,single-family,6,5,1616,1992,535000,sold,2024-12-16
LIST-000230,9156 Elm Ln,Chicago,IL,32280,41.968625,-87.905914,single-family,3,2,1332,2016,450000,pending,2024-12-20
LIST-000231,5438 Lake Ln,San Francisco,CA,65112,37.770523,-122.317629,condo,1,1,1453,1928,610000,sold,2024-12-25
LIST-000232,4898 Forest St,Chicago,IL,99220,41.991361,-87.490892,single-family,6,6,1584,1960,435000,sold,2026-03-05
LIST-000233,960 Maple Pl,New York,NY,33176,40.800154,-74.011545,single-family,6,5,2842,1923,1250000,sold,2025-09-03
LIST-000234,7831 River St,Los Angeles,CA,66283,34.14837,-118.036876,condo,3,3,1568,1999,550000,sold,2025-09-05
LIST-000235,6294 Madison Ln,San Francisco,CA,50906,37.704635,-122.328358,single-family,4,4,2154,1993,1100000,sold,2025-01-23
LIST-000236,3097 Elm Ct,San Francisco,CA,74248,37.713928,-122.172541,single-family,6,5,2106,1955,1255000,expired,2025-01-22
LIST-000237,9740 Oak Ave,San Francisco,CA,80088,37.881091,-122.432202,single-family,2,2,2776,2001,1290000,sold,2024-11-15
LIST-000238,4943 Forest Ave,Chicago,IL,99881,41.866404,-87.669292,single-family,5,5,2760,1970,590000,sold,2024-10-07
LIST-000239,5874 Spring Ct,Austin,TX,78569,30.175018,-97.826572,single-family,2,2,1885,1963,420000,active,2024-11-21
LIST-000240,8105 Birch Ave,Los Angeles,CA,24474,34.007503,-118.242464,single-family,5,4,3129,1930,810000,sold,2026-04-05
LIST-000241,5911 Autumn Way,Miami,FL,15170,25.751503,-80.259367,townhouse,4,4,900,1933,250000,active,2024-09-13
LIST-000242,4405 Summer Ave,Seattle,WA,67372,47.651753,-122.42358,townhouse,2,2,1995,1984,825000,pending,2026-03-26
LIST-000243,970 Elm Ave,Los Angeles,CA,31860,34.151741,-118.139337,single-family,5,4,2570,1961,1115000,sold,2026-01-09
LIST-000244,8007 Cedar Ct,Seattle,WA,27125,47.662031,-122.575133,condo,1,1,705,1999,265000,active,2025-10-14
LIST-000245,4082 Sunrise Way,Seattle,WA,22483,47.574332,-122.401625,single-family,6,6,2984,1943,1000000,sold,2025-08-24
LIST-000246,1236 Winter Pl,Austin,TX,74990,30.374453,-97.575183,condo,0,1,1038,2019,270000,sold,2026-02-21
LIST-000247,1954 Sunrise St,Los Angeles,CA,75333,34.029399,-118.08977,single-family,6,5,1739,1958,635000,sold,2024-07-08
LIST-000248,5963 Oak Dr,San Francisco,CA,69796,37.639493,-122.483679,single-family,2,1,2350,2013,1450000,active,2025-10-04
LIST-000249,6135 Spring Ave,Miami,FL,48270,25.775872,-80.335027,condo,2,2,1481,1928,315000,pending,2025-09-05
LIST-000250,3132 Spring Way,San Francisco,CA,61497,37.832868,-122.330239,condo,3,4,1432,1978,675000,active,2026-02-21
LIST-000251,805 Jefferson Ct,San Francisco,CA,10568,37.904761,-122.501007,townhouse,4,4,1760,1984,1025000,sold,2025-05-23
LIST-000252,5283 Madison Ct,Miami,FL,88714,25.605398,-80.200895,townhouse,2,2,1266,1993,515000,active,2025-09-23
LIST-000253,8985 Park Dr,Seattle,WA,77147,47.544089,-122.575968,single-family,5,4,2747,1917,680000,sold,2026-03-20
LIST-000254,9222 Sunrise Ct,Los Angeles,CA,25126,34.007321,-118.035879,single-family,3,3,1978,1964,775000,sold,2025-11-03
LIST-000255,4115 Birch St,Austin,TX,31094,30.059075,-97.795222,townhouse,3,3,1610,1918,275000,active,2024-11-24
LIST-000256,9205 River Dr,Austin,TX,39400,30.269963,-97.884733,single-family,5,5,2080,1978,665000,sold,2026-03-03
LIST-000257,3337 Washington Pl,Denver,CO,11699,39.67244,-105.236919,condo,0,1,528,2024,190000,expired,2024-06-11
LIST-000258,2857 Summer Ave,Miami,FL,19760,25.701228,-80.420921,condo,1,1,1588,2023,535000,sold,2025-10-13
LIST-000259,4944 Sunrise Way,Los Angeles,CA,88234,33.913991,-118.305656,single-family,6,5,2771,2019,1075000,active,2025-01-06
LIST-000260,3634 Walnut Way,San Francisco,CA,62876,37.587839,-122.457486,multi-family,8,8,3231,2000,1915000,sold,2025-06-22
LIST-000261,4004 Oak Way,Los Angeles,CA,94182,34.168333,-118.288943,condo,3,3,1477,1901,355000,pending,2024-11-03
LIST-000262,728 Valley Dr,Seattle,WA,76680,47.758299,-122.137273,single-family,4,4,800,2016,345000,sold,2025-06-04
LIST-000263,3378 Jefferson Ct,Los Angeles,CA,65601,34.105435,-118.199467,multi-family,8,6,3494,1985,1535000,active,2025-10-15
LIST-000264,9430 Hill Ln,Chicago,IL,43018,41.873835,-87.922982,single-family,5,4,2110,1904,310000,active,2026-01-07
LIST-000265,8248 Cedar Ln,Seattle,WA,19514,47.481379,-122.205343,single-family,5,5,1261,1979,380000,sold,2024-06-05
LIST-000266,6416 Autumn Ln,Miami,FL,38818,25.867521,-80.120803,condo,3,4,1006,2005,400000,sold,2025-06-19
LIST-000267,8810 Jefferson Ave,New York,NY,85067,40.675088,-74.107218,townhouse,4,3,1757,2011,970000,active,2024-05-04
LIST-000268,9304 Oak Pl,Los Angeles,CA,35470,34.212332,-118.377645,single-family,5,5,2076,1920,570000,sold,2024-11-13
LIST-000269,5216 Sunrise Pl,Chicago,IL,19149,41.849322,-87.701904,single-family,3,2,2638,1985,715000,active,2025-08-25
LIST-000270,3639 Spring Ct,Los Angeles,CA,51053,33.988583,-118.450661,single-family,6,5,1930,2003,775000,sold,2024-05-04
LIST-000271,2303 Jefferson Dr,Los Angeles,CA,20744,33.994381,-118.390991,single-family,5,4,1124,1962,440000,active,2025-08-15
LIST-000272,9047 Ridge Pl,Los Angeles,CA,37886,34.240236,-118.125423,single-family,2,2,2448,2004,1120000,sold,2025-08-02
LIST-000273,2727 Winter Blvd,Chicago,IL,41310,41.810335,-87.556884,townhouse,4,3,2014,1911,365000,sold,2025-09-27
LIST-000274,4341 Lake Dr,Seattle,WA,73916,47.696621,-122.376879,condo,1,1,1363,1961,585000,active,2025-12-13
LIST-000275,4324 Lincoln Blvd,San Francisco,CA,93042,37.860579,-122.490383,single-family,5,4,2225,1983,1140000,sold,2025-06-09
LIST-000276,5663 Sunrise Pl,Los Angeles,CA,56255,33.934133,-118.331246,townhouse,2,1,1622,1948,715000,active,2025-03-12
LIST-000277,6803 Autumn Way,New York,NY,25509,40.726295,-74.022295,single-family,3,3,1614,1919,530000,pending,2025-11-09
LIST-000278,8409 Oak Blvd,Austin,TX,31119,30.112296,-97.719084,single-family,3,2,2055,1902,365000,active,2025-08-04
LIST-000279,7733 Sunrise Blvd,San Francisco,CA,38389,37.823609,-122.288361,multi-family,8,6,2134,1993,1325000,active,2024-07-06
LIST-000280,1137 Hill Ct,Los Angeles,CA,69437,34.142303,-118.107585,condo,1,1,631,1965,215000,sold,2025-01-22
LIST-000281,1935 Pine Pl,Seattle,WA,79655,47.628089,-122.226927,townhouse,4,3,1952,1922,585000,sold,2024-05-31
LIST-000282,7909 Autumn Ct,Chicago,IL,40079,41.670681,-87.699996,single-family,5,4,1374,1947,355000,sold,2025-03-30
LIST-000283,6705 Ridge Dr,Los Angeles,CA,88419,34.221307,-118.377114,townhouse,4,4,1426,1998,540000,sold,2024-12-07
LIST-000284,2545 Forest Ln,San Francisco,CA,63588,37.968929,-122.40842,single-family,6,6,2307,1948,1215000,sold,2025-01-01
LIST-000285,9474 Lake Ct,Los Angeles,CA,43263,33.900719,-118.322369,condo,3,3,651,1961,210000,sold,2025-05-11
LIST-000286,862 Elm Ct,Austin,TX,54359,30.154819,-97.946106,condo,3,3,1372,2021,365000,active,2025-03-08
LIST-000287,8546 Valley St,New York,NY,62513,40.726572,-73.994295,single-family,6,5,2498,1947,865000,active,2025-02-23
LIST-000288,600 Lake Dr,New York,NY,40365,40.583067,-74.213663,single-family,3,2,2346,1924,720000,sold,2025-06-05
LIST-000289,9170 Lincoln Way,Chicago,IL,21818,42.068262,-87.474738,single-family,5,4,1804,1925,365000,sold,2024-06-23
LIST-000290,8253 Valley Way,Los Angeles,CA,23954,34.082381,-118.000932,multi-family,7,6,2485,1973,760000,active,2025-05-29
LIST-000291,9624 Maple Pl,New York,NY,70142,40.907198,-74.077532,townhouse,4,3,1342,1972,630000,active,2025-01-19
LIST-000292,1533 River Way,San Francisco,CA,44517,37.73582,-122.474539,multi-family,5,4,1500,1952,905000,sold,2024-05-08
LIST-000293,4358 Walnut Dr,San Francisco,CA,40783,37.559892,-122.379038,single-family,6,5,2507,2019,1870000,sold,2024-10-03
LIST-000294,8881 Oak Pl,Los Angeles,CA,90455,33.969483,-118.33581,single-family,2,2,3006,2017,1110000,expired,2025-05-18
LIST-000295,8623 Autumn Ct,Los Angeles,CA,85584,34.153649,-118.334889,townhouse,4,3,900,2017,415000,pending,2025-12-04
LIST-000296,3462 River Ave,Seattle,WA,11103,47.440596,-122.33592,single-family,3,2,2199,2024,795000,sold,2025-01-01
LIST-000297,6573 Ridge Pl,Los Angeles,CA,58799,34.04146,-118.0313,single-family,3,2,1286,1946,395000,sold,2025-03-22
LIST-000298,2460 Sunrise St,San Francisco,CA,35698,37.702437,-122.466761,single-family,2,1,2248,2002,1170000,sold,2025-02-20
LIST-000299,4176 Sunrise Ave,San Francisco,CA,31409,37.934032,-122.425016,townhouse,4,3,1774,1971,1105000,active,2024-07-16
LIST-000300,8831 Elm Ln,Seattle,WA,36077,47.522544,-122.183948,condo,2,3,852,1952,240000,sold,2025-08-14
LIST-000301,9375 River Ave,Los Angeles,CA,54222,33.867977,-118.226192,condo,0,1,1003,1918,375000,sold,2026-04-22
LIST-000302,8545 Sunset Ct,San Francisco,CA,57600,37.723624,-122.26548,condo,2,2,1512,1950,665000,sold,2026-03-02
LIST-000303,6514 Madison Ave,San Francisco,CA,17055,37.922055,-122.233134,single-family,4,4,2247,1912,755000,sold,2025-06-30
LIST-000304,2805 Maple St,San Francisco,CA,26569,37.927701,-122.3062,townhouse,3,2,2090,1929,840000,active,2025-08-30
LIST-000305,9250 Forest Ln,Austin,TX,69840,30.172121,-97.52772,single-family,6,5,1791,2021,615000,active,2025-08-08
LIST-000306,2243 Lake Ln,New York,NY,78592,40.735185,-73.80191,single-family,4,3,2002,1952,780000,pending,2024-05-01
LIST-000307,9194 Forest Ct,Seattle,WA,58974,47.624328,-122.346425,townhouse,3,2,2123,1937,720000,sold,2025-06-30
LIST-000308,4464 Valley Ln,Los Angeles,CA,90375,33.936419,-118.42619,condo,1,2,1118,1954,435000,sold,2026-01-12
LIST-000309,1685 Valley Ln,Seattle,WA,12900,47.691935,-122.050905,single-family,5,4,1983,1924,555000,active,2025-06-20
LIST-000310,7607 Spring St,San Francisco,CA,75325,37.92383,-122.409679,single-family,2,1,2929,1927,1225000,pending,2026-01-11
LIST-000311,4088 River Pl,Los Angeles,CA,11653,34.249583,-118.318395,single-family,5,5,1734,2014,915000,sold,2026-02-03
LIST-000312,701 Summer Ave,Los Angeles,CA,52344,34.122708,-117.986309,condo,0,1,1049,2025,425000,pending,2024-12-29
LIST-000313,3992 Maple St,Los Angeles,CA,86637,34.109185,-118.037658,townhouse,4,4,1989,1955,680000,active,2024-12-01
LIST-000314,5834 Mission Blvd,Chicago,IL,91937,41.807452,-87.862612,single-family,2,2,2026,1920,400000,sold,2025-01-18
LIST-000315,656 Sunrise Pl,Austin,TX,27659,30.408145,-97.578204,single-family,6,5,2320,1924,400000,pending,2025-11-14
LIST-000316,8712 Birch Pl,Denver,CO,82682,39.573597,-104.976876,condo,2,3,797,1959,190000,sold,2026-04-11
LIST-000317,8840 River Dr,Los Angeles,CA,52034,33.974621,-118.140293,single-family,6,5,1972,1979,930000,sold,2024-11-02
LIST-000318,2136 Elm St,Denver,CO,15737,39.588567,-105.055952,condo,2,2,481,1941,95000,sold,2024-06-21
LIST-000319,3429 Mission Pl,Los Angeles,CA,19289,34.179862,-118.133585,condo,3,3,639,1932,170000,active,2025-11-09
LIST-000320,4365 Madison St,New York,NY,17641,40.511477,-73.951969,condo,2,2,1024,2020,670000,sold,2026-01-07
LIST-000321,2941 Jefferson Ct,Austin,TX,84714,30.448762,-97.631058,single-family,6,6,2449,1949,515000,sold,2024-11-10
LIST-000322,8757 Washington Pl,Austin,TX,54238,30.09242,-97.848728,condo,3,3,1229,1921,305000,sold,2025-05-28
LIST-000323,9025 Summer Ln,New York,NY,38039,40.509344,-74.093365,multi-family,6,5,3275,1992,1525000,active,2025-06-28
LIST-000324,3645 Walnut Way,Los Angeles,CA,49562,34.198888,-118.289366,single-family,2,1,1465,1976,455000,active,2026-03-23
LIST-000325,4930 Pine Ct,San Francisco,CA,42749,37.699397,-122.659422,single-family,6,6,2652,1919,960000,pending,2025-07-27
LIST-000326,4931 Oak Ct,Chicago,IL,22499,41.971008,-87.564031,single-family,5,5,2472,1962,665000,sold,2025-07-22
LIST-000327,6276 Oak Ln,San Francisco,CA,11498,37.781875,-122.486203,single-family,5,4,2375,1998,1215000,sold,2025-08-11
LIST-000328,1485 Hill Ct,Denver,CO,88005,39.622369,-105.055949,single-family,3,3,1970,1906,455000,expired,2025-04-12
LIST-000329,3255 Sunrise Ct,Los Angeles,CA,27677,34.147589,-118.117669,single-family,6,6,1652,1951,605000,sold,2024-08-10
LIST-000330,6786 Forest Way,Chicago,IL,85499,41.803701,-87.719012,condo,1,2,1030,1934,240000,pending,2026-04-18
LIST-000331,6134 Birch Ave,Los Angeles,CA,40603,33.9462,-118.329333,single-family,4,4,2927,2002,1250000,active,2024-06-04
LIST-000332,3434 Summer Dr,San Francisco,CA,71759,37.824814,-122.440384,townhouse,3,3,1657,1943,870000,active,2025-04-15
LIST-000333,4454 Oak Pl,Los Angeles,CA,36305,34.043341,-118.047351,single-family,3,3,1168,1967,355000,active,2024-12-07
LIST-000334,8341 Spring Ave,Chicago,IL,40299,41.862369,-87.612017,single-family,4,4,3013,1902,495000,sold,2025-02-25
LIST-000335,2582 Maple Way,New York,NY,74216,40.584294,-74.124526,single-family,3,2,1220,1905,385000,sold,2025-01-15
LIST-000336,4600 Hill Blvd,Austin,TX,13862,30.223848,-97.59597,multi-family,8,7,2729,2003,645000,active,2025-02-25
LIST-000337,2280 Lincoln Dr,Los Angeles,CA,27271,34.144041,-118.114308,condo,1,1,816,1939,335000,pending,2025-06-26
LIST-000338,5211 Pine Ave,New York,NY,84035,40.677974,-74.164652,single-family,3,2,1820,2016,1215000,active,2026-04-25
LIST-000339,3089 Cedar Blvd,Los Angeles,CA,45887,34.178145,-118.046394,single-family,4,3,2595,1995,1335000,sold,2026-04-25
LIST-000340,7818 Birch Pl,Los Angeles,CA,20417,33.902241,-118.397267,single-family,6,6,1976,1976,695000,sold,2025-02-04
LIST-000341,3333 Winter Dr,Austin,TX,39170,30.349639,-97.870847,single-family,3,3,2153,1997,765000,withdrawn,2025-03-17
LIST-000342,6242 Summer Way,San Francisco,CA,15482,37.990877,-122.444142,townhouse,3,2,1795,2010,1070000,active,2025-03-11
LIST-000343,653 Jefferson Ct,Seattle,WA,61853,47.409853,-122.473486,single-family,2,2,1027,1905,340000,active,2025-06-22
LIST-000344,903 Spring Blvd,Denver,CO,48590,39.909548,-104.919403,single-family,5,4,2436,1999,865000,sold,2025-03-25
LIST-000345,1487 Ridge Way,Seattle,WA,36467,47.758785,-122.187597,single-family,3,3,1684,1903,400000,sold,2025-11-05
LIST-000346,8393 Washington Blvd,Austin,TX,60343,30.328969,-97.980954,condo,0,1,1265,1990,350000,pending,2025-06-11
LIST-000347,2970 Cedar Blvd,Los Angeles,CA,68491,34.068107,-118.410303,townhouse,4,4,1817,1998,865000,sold,2024-12-27
LIST-000348,7804 Sunset Ct,New York,NY,41179,40.714093,-74.023579,single-family,5,4,2385,1969,1275000,sold,2025-05-19
LIST-000349,9894 Valley Way,Seattle,WA,97424,47.780687,-122.321406,townhouse,3,3,1915,1983,685000,active,2024-05-26
LIST-000350,4913 Park Way,New York,NY,14697,40.669564,-73.973207,single-family,4,4,2202,2023,1205000,sold,2026-04-24
LIST-000351,963 Cedar Ave,New York,NY,37504,40.723615,-74.274732,townhouse,2,1,1499,2010,720000,sold,2025-06-12
LIST-000352,2135 Washington Pl,Denver,CO,91689,39.910211,-105.088382,multi-family,6,5,3274,1977,1085000,active,2025-07-21
LIST-000353,3406 Autumn Ct,Denver,CO,25456,39.560368,-104.979339,single-family,6,6,1670,1900,285000,sold,2026-01-09
LIST-000354,5317 Winter St,Seattle,WA,49358,47.48534,-122.403615,condo,0,1,450,1988,155000,sold,2024-12-26
LIST-000355,7898 Birch Pl,San Francisco,CA,14660,37.671638,-122.319436,condo,0,1,1295,2018,875000,withdrawn,2026-01-10
LIST-000356,8789 Maple Dr,New York,NY,98892,40.62869,-73.818663,condo,3,3,1633,1907,685000,active,2025-11-15
LIST-000357,3080 Washington Ave,Chicago,IL,84839,41.990243,-87.717365,condo,0,1,1085,2025,295000,sold,2024-09-06
LIST-000358,4968 Walnut Ln,New York,NY,69232,40.65864,-74.253483,single-family,2,1,2248,1952,795000,sold,2025-02-13
LIST-000359,8589 Valley Way,San Francisco,CA,73369,37.908892,-122.37882,single-family,2,1,1025,2015,635000,active,2026-04-18
LIST-000360,5105 Oak Ave,San Francisco,CA,78464,37.866987,-122.658587,townhouse,4,4,1673,1926,830000,sold,2025-11-06
LIST-000361,7237 Market Ave,Los Angeles,CA,79766,34.221553,-118.089017,condo,2,3,1122,1926,340000,active,2024-12-01
LIST-000362,4651 Lincoln Dr,Los Angeles,CA,45527,34.119447,-118.172632,multi-family,8,6,2059,1913,555000,pending,2025-01-03
LIST-000363,9776 Lincoln Pl,San Francisco,CA,61369,37.872856,-122.519015,single-family,2,2,3375,1906,1130000,active,2025-03-28
LIST-000364,5095 Market Pl,Chicago,IL,71377,41.929865,-87.783927,condo,0,1,1217,1996,360000,sold,2024-07-12
LIST-000365,1080 Sunrise Ave,Seattle,WA,69412,47.741953,-122.076785,townhouse,3,2,1216,1985,435000,sold,2025-01-08
LIST-000366,4959 Jefferson Pl,Los Angeles,CA,82895,34.125214,-118.081472,condo,1,1,1391,1951,585000,sold,2025-01-09
LIST-000367,8931 Spring Dr,Seattle,WA,84345,47.501178,-122.479995,single-family,5,4,2475,1988,1010000,sold,2025-04-04
LIST-000368,6658 Pine Ave,San Francisco,CA,68355,37.762596,-122.652047,condo,3,4,1182,1976,630000,sold,2026-01-29
LIST-000369,7431 Jefferson Ln,Austin,TX,29231,30.341125,-97.925393,single-family,2,2,2166,1974,695000,sold,2024-05-01
LIST-000370,5650 Pine St,Seattle,WA,66980,47.663524,-122.092803,condo,2,3,1260,2001,615000,pending,2026-04-28
LIST-000371,520 Hill Ct,Chicago,IL,24378,41.970737,-87.806505,townhouse,2,1,2552,1900,500000,sold,2025-02-04
LIST-000372,5912 Forest Blvd,Austin,TX,34671,30.208496,-97.594132,single-family,5,4,1183,1969,270000,active,2024-08-17
LIST-000373,7481 Autumn Ct,Los Angeles,CA,94180,34.200465,-118.06351,single-family,2,2,1975,1955,895000,active,2024-08-15
LIST-000374,4421 Forest Way,Chicago,IL,41031,41.743207,-87.536231,condo,3,4,759,1923,145000,active,2025-05-22
LIST-000375,1291 Madison Ave,San Francisco,CA,46624,37.731316,-122.413582,single-family,6,5,2338,1993,1495000,expired,2025-12-04
LIST-000376,7697 Lincoln Way,Los Angeles,CA,69511,33.959933,-118.428637,condo,2,2,1070,2015,450000,sold,2025-04-30
LIST-000377,4790 Autumn St,Seattle,WA,16765,47.672065,-122.644588,single-family,2,1,1988,1907,600000,sold,2025-07-19
LIST-000378,9903 Elm Blvd,Los Angeles,CA,11861,33.987545,-118.246445,townhouse,3,2,1190,1916,395000,active,2024-11-16
LIST-000379,6775 Winter Ct,Chicago,IL,30204,41.93997,-87.465699,condo,1,1,1282,1943,340000,expired,2025-08-06
LIST-000380,7812 Valley Pl,Los Angeles,CA,31967,33.955207,-118.380898,single-family,4,4,962,1982,350000,sold,2024-06-10
LIST-000381,8697 Market St,Austin,TX,60070,30.075898,-97.789,single-family,5,4,2041,1955,395000,withdrawn,2025-04-14
LIST-000382,7564 Winter Dr,San Francisco,CA,95766,37.675239,-122.254357,townhouse,4,3,2190,1942,935000,sold,2024-11-15
