airfoil,reynolds,alpha_deg,run_id,cl,cd,cm,cl_cd_ratio,flow_regime,stalled,transition_pt_chord
NACA-0006,100000,-6.0,run_04,-0.6677,0.10202,-0.044,-6.545,transitional,false,0.7971
NACA-0006,100000,-5.5,run_01,-0.6182,0.0914,-0.0445,-6.763,transitional,false,0.8008
NACA-0006,100000,-5.5,run_02,-0.6129,0.08965,-0.0445,-6.836,transitional,false,
NACA-0006,100000,-5.5,run_03,-0.613,0.09067,-0.0445,-6.761,transitional,false,0.8008
NACA-0006,100000,-5.5,run_04,-0.6145,0.08972,-0.0445,-6.848,transitional,false,0.8008
NACA-0006,100000,-5.0,run_01,-0.5505,0.07828,-0.045,-7.033,transitional,false,0.8046
NACA-0006,100000,-5.0,run_02,-0.543,0.0792,-0.045,-6.857,transitional,false,0.8046
NACA-0006,100000,-5.0,run_03,-0.5636,0.07969,-0.045,-7.073,transitional,false,0.8046
NACA-0006,100000,-5.0,run_04,-0.5344,0.07845,-0.045,-6.812,transitional,false,0.8046
NACA-0006,100000,-4.5,run_01,-0.5053,0.06889,-0.0455,-7.334,transitional,false,0.8083
NACA-0006,100000,-4.5,run_02,-0.4994,0.06842,-0.0455,-7.298,transitional,false,0.8083
NACA-0006,100000,-4.5,run_03,-0.506,0.06783,-0.0455,-7.46,transitional,false,0.8083
NACA-0006,100000,-4.5,run_04,-0.4919,0.06935,-0.0455,-7.093,transitional,false,0.8083
NACA-0006,100000,-4.0,run_01,-0.4188,0.05957,-0.046,-7.03,transitional,false,0.8121
NACA-0006,100000,-4.0,run_02,-0.4427,0.05848,-0.046,-7.57,transitional,false,0.8121
NACA-0006,100000,-4.0,run_03,-0.4172,0.06028,-0.046,-6.92,transitional,false,0.8121
NACA-0006,100000,-4.0,run_04,-0.4176,0.05865,-0.046,-7.121,transitional,false,0.8121
NACA-0006,100000,-3.5,run_01,-0.387,0.04997,-0.0465,-7.744,transitional,false,0.8158
NACA-0006,100000,-3.5,run_02,-0.3936,0.05232,-0.0465,-7.523,transitional,false,0.8158
NACA-0006,100000,-3.5,run_03,-0.3793,0.05069,-0.0465,-7.483,transitional,false,0.8158
NACA-0006,100000,-3.5,run_04,-0.3962,0.05029,-0.0465,-7.878,transitional,false,0.8158
NACA-0006,100000,-3.0,run_01,-0.3347,0.04369,-0.047,-7.663,transitional,false,0.8196
NACA-0006,100000,-3.0,run_02,-0.3182,0.04371,-0.047,-7.28,transitional,false,0.8196
NACA-0006,100000,-3.0,run_03,-0.3321,0.04135,-0.047,-8.032,transitional,false,0.8196
NACA-0006,100000,-3.0,run_04,-0.3242,0.04347,-0.047,-7.456,transitional,false,0.8196
NACA-0006,100000,-2.5,run_01,-0.2783,0.03541,-0.0475,-7.861,transitional,false,0.8233
NACA-0006,100000,-2.5,run_02,-0.2736,0.03436,-0.0475,-7.964,transitional,false,0.8233
NACA-0006,100000,-2.5,run_03,-0.2898,0.03537,-0.0475,-8.194,transitional,false,0.8233
NACA-0006,100000,-2.5,run_04,-0.2789,0.03551,-0.0475,-7.856,transitional,false,0.8233
NACA-0006,100000,-2.0,run_01,-0.2225,0.03018,-0.048,-7.371,transitional,false,0.8271
NACA-0006,100000,-2.0,run_02,-0.2242,0.03042,-0.048,-7.371,transitional,false,0.8271
NACA-0006,100000,-2.0,run_03,-0.1981,0.03033,-0.048,-6.53,transitional,false,0.8271
NACA-0006,100000,-2.0,run_04,-0.2327,0.02946,-0.048,-7.9,transitional,false,0.8271
NACA-0006,100000,-1.5,run_01,-0.1541,0.02328,-0.0485,-6.62,transitional,false,0.8308
NACA-0006,100000,-1.5,run_02,-0.1704,0.0248,-0.0485,-6.873,transitional,false,0.8308
NACA-0006,100000,-1.5,run_03,-0.144,0.02504,-0.0485,-5.752,transitional,false,0.8308
NACA-0006,100000,-1.5,run_04,-0.1719,0.02386,-0.0485,-7.204,transitional,false,0.8308
NACA-0006,100000,-1.0,run_01,-0.1232,0.01941,-0.049,-6.349,transitional,false,0.8346
NACA-0006,100000,-1.0,run_02,-0.1122,0.0199,-0.049,-5.637,transitional,false,0.8346
NACA-0006,100000,-1.0,run_03,-0.1054,0.01774,-0.049,-5.943,transitional,false,0.8346
NACA-0006,100000,-1.0,run_04,-0.1139,0.01834,-0.049,-6.213,transitional,false,0.8346
NACA-0006,100000,-0.5,run_01,-0.0345,0.01386,-0.0495,-2.492,transitional,false,0.8383
NACA-0006,100000,-0.5,run_02,-0.0478,0.01552,-0.0495,-3.08,transitional,false,0.8383
NACA-0006,100000,-0.5,run_03,-0.0674,0.01563,-0.0495,-4.31,transitional,false,0.8383
NACA-0006,100000,-0.5,run_04,-0.07,0.01599,-0.0495,-4.379,transitional,false,0.8383
NACA-0006,100000,0.0,run_01,0.0094,0.0102,-0.05,0.917,transitional,false,0.8421
NACA-0006,100000,0.0,run_02,-0.0077,0.01075,-0.05,-0.712,transitional,false,0.8421
NACA-0006,100000,0.0,run_03,0.0035,0.01207,-0.05,0.293,transitional,false,0.8421
NACA-0006,100000,0.0,run_04,0.001,0.01198,-0.05,0.08,transitional,false,0.8421
NACA-0006,100000,0.5,run_01,0.0714,0.00979,-0.0505,7.293,transitional,false,0.8383
NACA-0006,100000,0.5,run_02,0.0654,0.00907,-0.0505,7.213,transitional,false,0.8383
NACA-0006,100000,0.5,run_03,0.0497,0.00925,-0.0505,5.376,transitional,false,0.8383
NACA-0006,100000,0.5,run_04,0.0574,0.00837,-0.0505,6.863,transitional,false,0.8383
NACA-0006,100000,1.0,run_01,0.1057,0.00641,-0.051,16.501,transitional,false,0.8346
NACA-0006,100000,1.0,run_02,0.1095,0.00602,-0.051,18.204,transitional,false,0.8346
NACA-0006,100000,1.0,run_03,0.1145,0.00606,-0.051,18.913,transitional,false,0.8346
NACA-0006,100000,1.0,run_04,0.1424,0.00615,-0.051,23.142,transitional,false,0.8346
NACA-0006,100000,1.5,run_01,0.1537,0.00662,-0.0515,23.213,transitional,false,0.8308
NACA-0006,100000,1.5,run_02,0.1666,0.00541,-0.0515,30.794,transitional,false,0.8308
NACA-0006,100000,1.5,run_03,0.1752,0.00506,-0.0515,34.621,transitional,false,0.8308
NACA-0006,100000,1.5,run_04,0.1703,0.00528,-0.0515,32.249,transitional,false,0.8308
NACA-0006,100000,2.0,run_01,0.2249,0.00522,-0.052,43.131,transitional,false,0.8271
NACA-0006,100000,2.0,run_02,0.2216,0.00647,-0.052,34.25,transitional,false,0.8271
NACA-0006,100000,2.0,run_03,0.2327,0.00585,-0.052,39.786,transitional,false,0.8271
NACA-0006,100000,2.0,run_04,0.2173,0.00565,-0.052,38.444,transitional,false,0.8271
NACA-0006,100000,2.5,run_01,0.2617,0.00459,-0.0525,57.055,transitional,false,0.8233
NACA-0006,100000,2.5,run_02,0.2831,0.00466,-0.0525,60.783,transitional,false,0.8233
NACA-0006,100000,2.5,run_03,0.273,0.0059,-0.0525,46.235,transitional,false,0.8233
NACA-0006,100000,2.5,run_04,0.2819,0.0049,-0.0525,57.551,transitional,false,0.8233
NACA-0006,100000,3.0,run_01,0.3366,0.00748,-0.053,45.012,transitional,false,0.8196
NACA-0006,100000,3.0,run_02,0.3103,0.00777,-0.053,39.926,transitional,false,0.8196
NACA-0006,100000,3.0,run_03,0.3424,0.00632,-0.053,54.18,transitional,false,0.8196
NACA-0006,100000,3.0,run_04,0.3293,0.0075,-0.053,43.907,transitional,false,0.8196
NACA-0006,100000,3.5,run_01,0.3846,0.00981,-0.0535,39.21,transitional,false,0.8158
NACA-0006,100000,3.5,run_02,0.3883,0.00882,-0.0535,44.012,transitional,false,0.8158
NACA-0006,100000,3.5,run_03,0.399,0.00879,-0.0535,45.39,transitional,false,0.8158
NACA-0006,100000,3.5,run_04,0.3616,0.00697,-0.0535,51.9,transitional,false,0.8158
NACA-0006,100000,4.0,run_01,0.4413,0.0107,-0.054,41.256,transitional,false,0.8121
NACA-0006,100000,4.0,run_02,0.4413,0.01005,-0.054,43.925,transitional,false,0.8121
NACA-0006,100000,4.0,run_03,0.4176,0.01103,-0.054,37.858,transitional,false,0.8121
NACA-0006,100000,4.0,run_04,0.4206,0.01181,-0.054,35.626,transitional,false,0.8121
NACA-0006,100000,4.5,run_01,0.5126,0.01548,-0.0545,33.124,transitional,false,0.8083
NACA-0006,100000,4.5,run_02,0.5012,0.01504,-0.0545,33.327,transitional,false,0.8083
NACA-0006,100000,4.5,run_03,0.4576,0.01461,-0.0545,31.31,transitional,false,0.8083
NACA-0006,100000,4.5,run_04,0.4936,0.01429,-0.0545,34.547,transitional,false,0.8083
NACA-0006,100000,5.0,run_01,0.5555,0.0184,-0.055,30.195,transitional,false,0.8046
NACA-0006,100000,5.0,run_02,0.5635,0.01805,-0.055,31.22,transitional,false,0.8046
NACA-0006,100000,5.0,run_03,0.5622,0.01883,-0.055,29.86,transitional,false,0.8046
NACA-0006,100000,5.0,run_04,0.5269,0.0188,-0.055,28.02,transitional,false,0.8046
NACA-0006,100000,5.5,run_01,0.5853,0.02287,-0.0555,25.592,transitional,false,0.8008
NACA-0006,100000,5.5,run_02,0.6186,0.02451,-0.0555,25.236,transitional,false,0.8008
NACA-0006,100000,5.5,run_03,0.5867,0.02449,-0.0555,23.956,transitional,false,0.8008
NACA-0006,100000,5.5,run_04,0.6108,0.02326,-0.0555,26.256,transitional,false,0.8008
NACA-0006,100000,6.0,run_01,0.6869,0.02923,-0.056,23.503,transitional,false,0.7971
NACA-0006,100000,6.0,run_02,0.6439,0.03072,-0.056,20.957,transitional,false,0.7971
NACA-0006,100000,6.0,run_03,0.6682,0.03046,-0.056,21.936,transitional,false,0.7971
NACA-0006,100000,6.0,run_04,0.677,0.03014,-0.056,22.461,transitional,false,0.7971
NACA-0006,100000,6.5,run_01,0.6979,0.03537,-0.0565,19.73,transitional,false,0.7933
NACA-0006,100000,6.5,run_02,0.6987,0.03698,-0.0565,18.896,transitional,false,0.7933
NACA-0006,100000,6.5,run_03,0.6989,0.03665,-0.0565,19.067,transitional,false,0.7933
NACA-0006,100000,6.5,run_04,0.7115,0.03482,-0.0565,20.434,transitional,false,0.7933
NACA-0006,100000,7.0,run_01,0.7669,0.0437,-0.057,17.551,transitional,false,0.7896
NACA-0006,100000,7.0,run_02,0.7617,0.04496,-0.057,16.944,transitional,false,0.7896
NACA-0006,100000,7.0,run_03,0.7756,0.04221,-0.057,18.373,transitional,false,0.7896
NACA-0006,100000,7.0,run_04,0.7831,0.04371,-0.057,17.914,transitional,false,0.7896
NACA-0006,100000,7.5,run_01,0.8199,0.05114,-0.0575,16.032,transitional,false,0.7858
NACA-0006,100000,7.5,run_02,0.8337,0.04973,-0.0575,16.764,transitional,false,0.7858
NACA-0006,100000,7.5,run_03,0.8263,0.04984,-0.0575,16.579,transitional,false,0.7858
NACA-0006,100000,7.5,run_04,0.8361,0.05209,-0.0575,16.05,transitional,false,0.7858
NACA-0006,100000,8.0,run_01,0.8626,0.06069,-0.058,14.213,transitional,false,0.7821
NACA-0006,100000,8.0,run_02,0.8861,0.0599,-0.058,14.794,transitional,false,0.7821
NACA-0006,100000,8.0,run_03,0.857,0.05925,-0.058,14.464,transitional,false,0.7821
NACA-0006,100000,8.0,run_04,0.8942,0.05928,-0.058,15.086,transitional,false,0.7821
NACA-0006,100000,8.5,run_01,0.9184,0.0704,-0.0585,13.044,transitional,false,0.7783
NACA-0006,100000,8.5,run_02,0.9451,0.07101,-0.0585,13.31,transitional,false,0.7783
NACA-0006,100000,8.5,run_03,0.9379,0.06903,-0.0585,13.587,transitional,false,0.7783
NACA-0006,100000,8.5,run_04,0.9238,0.07014,-0.0585,13.17,transitional,false,0.7783
NACA-0006,100000,9.0,run_01,1.0053,0.07793,-0.059,12.9,transitional,false,0.7746
NACA-0006,100000,9.0,run_02,0.9811,0.07885,-0.059,12.442,transitional,false,0.7746
NACA-0006,100000,9.0,run_03,0.9797,0.07899,-0.059,12.402,transitional,false,0.7746
NACA-0006,100000,9.0,run_04,0.9766,0.07779,-0.059,12.553,transitional,false,0.7746
NACA-0006,100000,9.5,run_01,1.0211,0.08922,-0.0595,11.445,transitional,false,0.7708
NACA-0006,100000,9.5,run_02,1.0319,0.08896,-0.0595,11.599,transitional,false,0.7708
NACA-0006,100000,9.5,run_03,1.027,0.09052,-0.0595,11.345,transitional,false,0.7708
NACA-0006,100000,9.5,run_04,1.0344,0.09206,-0.0595,11.236,transitional,false,0.7708
NACA-0006,100000,10.0,run_01,1.0926,0.10081,-0.06,10.839,transitional,false,0.7671
NACA-0006,100000,10.0,run_02,1.0838,0.10188,-0.06,10.638,transitional,false,0.7671
NACA-0006,100000,10.0,run_03,1.0893,0.10282,-0.06,10.594,transitional,false,0.7671
NACA-0006,100000,10.0,run_04,1.1029,0.10143,-0.06,10.874,transitional,false,0.7671
NACA-0006,100000,10.5,run_01,0.7234,0.12534,-0.0605,5.771,turbulent,true,0.7633
NACA-0006,100000,10.5,run_02,0.7372,0.12485,-0.0605,5.905,turbulent,true,0.7633
NACA-0006,100000,10.5,run_03,0.7293,0.12623,-0.0605,5.778,turbulent,true,0.7633
NACA-0006,100000,10.5,run_04,0.7198,0.12406,-0.0605,5.803,turbulent,true,0.7633
NACA-0006,100000,11.0,run_01,0.6708,0.15057,-0.061,4.455,turbulent,true,0.7596
NACA-0006,100000,11.0,run_02,0.6983,0.15031,-0.061,4.645,turbulent,true,0.7596
NACA-0006,100000,11.0,run_03,0.6825,0.1509,-0.061,4.523,turbulent,true,0.7596
NACA-0006,100000,11.0,run_04,0.6772,0.14984,-0.061,4.52,turbulent,true,0.7596
NACA-0006,100000,11.5,run_01,0.6208,0.17943,-0.0615,3.46,turbulent,true,0.7558
NACA-0006,100000,11.5,run_02,0.6353,0.17933,-0.0615,3.543,turbulent,true,0.7558
NACA-0006,100000,11.5,run_03,0.6389,0.17853,-0.0615,3.579,turbulent,true,0.7558
NACA-0006,100000,11.5,run_04,0.6367,0.18131,-0.0615,3.511,turbulent,true,0.7558
NACA-0006,100000,12.0,run_01,0.6162,0.20802,-0.062,2.962,turbulent,true,0.7521
NACA-0006,100000,12.0,run_02,0.623,0.2076,-0.062,3.001,turbulent,true,0.7521
NACA-0006,100000,12.0,run_03,0.6007,0.20816,-0.062,2.886,turbulent,true,0.7521
NACA-0006,100000,12.0,run_04,0.5913,0.20833,-0.062,2.838,turbulent,true,0.7521
NACA-0006,100000,12.5,run_01,0.56,0.24019,-0.0625,2.331,turbulent,true,0.7483
NACA-0006,100000,12.5,run_02,0.5671,0.23834,-0.0625,2.379,turbulent,true,0.7483
NACA-0006,100000,12.5,run_03,0.5493,0.23881,-0.0625,2.3,turbulent,true,0.7483
NACA-0006,100000,12.5,run_04,0.5556,0.24009,-0.0625,2.314,turbulent,true,0.7483
NACA-0006,100000,13.0,run_01,0.539,0.27,-0.063,1.996,turbulent,true,0.7446
NACA-0006,100000,13.0,run_02,0.5024,0.27176,-0.063,1.849,turbulent,true,0.7446
NACA-0006,100000,13.0,run_03,0.5164,0.27071,-0.063,1.908,turbulent,true,0.7446
NACA-0006,100000,13.0,run_04,0.5219,0.27048,-0.063,1.929,turbulent,true,0.7446
NACA-0006,100000,13.5,run_01,0.4998,0.30476,-0.0635,1.64,turbulent,true,0.7408
NACA-0006,100000,13.5,run_02,0.5114,0.30506,-0.0635,1.676,turbulent,true,0.7408
NACA-0006,100000,13.5,run_03,0.4835,0.3058,-0.0635,1.581,turbulent,true,0.7408
NACA-0006,100000,13.5,run_04,0.5007,0.30465,-0.0635,1.643,turbulent,true,0.7408
NACA-0006,100000,14.0,run_01,0.4627,0.34099,-0.064,1.357,turbulent,true,0.7371
NACA-0006,100000,14.0,run_02,0.483,0.34156,-0.064,1.414,turbulent,true,0.7371
NACA-0006,100000,14.0,run_03,0.4733,0.33838,-0.064,1.399,turbulent,true,0.7371
NACA-0006,100000,14.0,run_04,0.4647,0.33943,-0.064,1.369,turbulent,true,0.7371
NACA-0006,100000,14.5,run_01,0.4472,0.37825,-0.0645,1.182,turbulent,true,0.7333
NACA-0006,100000,14.5,run_02,0.4471,0.37722,-0.0645,1.185,turbulent,true,0.7333
NACA-0006,100000,14.5,run_03,0.4617,0.37522,-0.0645,1.231,turbulent,true,0.7333
NACA-0006,100000,14.5,run_04,0.437,0.37508,-0.0645,1.165,turbulent,true,0.7333
NACA-0006,100000,15.0,run_01,0.4362,0.41266,-0.065,1.057,turbulent,true,0.7296
NACA-0006,100000,15.0,run_02,0.4129,0.41231,-0.065,1.001,turbulent,true,0.7296
NACA-0006,100000,15.0,run_03,0.4074,0.4132,-0.065,0.986,turbulent,true,0.7296
NACA-0006,100000,15.0,run_04,0.4132,0.41266,-0.065,1.001,turbulent,true,0.7296
NACA-0006,100000,15.5,run_01,0.3911,0.45289,-0.0655,0.863,turbulent,true,0.7258
NACA-0006,100000,15.5,run_02,0.4019,0.45185,-0.0655,0.89,turbulent,true,0.7258
NACA-0006,100000,15.5,run_03,0.3904,0.45146,-0.0655,0.865,turbulent,true,0.7258
NACA-0006,100000,15.5,run_04,0.3668,0.45271,-0.0655,0.81,turbulent,true,0.7258
NACA-0006,100000,16.0,run_01,0.3762,0.49333,-0.066,0.763,turbulent,true,0.7221
NACA-0006,100000,16.0,run_02,0.3709,0.49091,-0.066,0.756,turbulent,true,0.7221
NACA-0006,100000,16.0,run_03,0.3618,0.48904,-0.066,0.74,turbulent,true,0.7221
NACA-0006,100000,16.0,run_04,0.3721,0.49075,-0.066,0.758,turbulent,true,0.7221
NACA-0006,100000,16.5,run_01,0.3332,0.53247,-0.0665,0.626,turbulent,true,0.7183
NACA-0006,100000,16.5,run_02,0.3663,0.53117,-0.0665,0.69,turbulent,true,0.7183
NACA-0006,100000,16.5,run_03,0.342,0.53126,-0.0665,0.644,turbulent,true,0.7183
NACA-0006,100000,16.5,run_04,0.3796,0.53347,-0.0665,0.712,turbulent,true,0.7183
NACA-0006,100000,17.0,run_01,0.3147,0.57408,-0.067,0.548,turbulent,true,0.7146
NACA-0006,100000,17.0,run_02,0.3281,0.57425,-0.067,0.571,turbulent,true,0.7146
NACA-0006,100000,17.0,run_03,0.3416,0.5737,-0.067,0.595,turbulent,true,0.7146
NACA-0006,100000,17.0,run_04,0.3161,0.57418,-0.067,0.55,turbulent,true,0.7146
NACA-0006,100000,17.5,run_01,0.2911,0.61681,-0.0675,0.472,turbulent,true,0.7108
NACA-0006,100000,17.5,run_02,0.31,0.61657,-0.0675,0.503,turbulent,true,0.7108
NACA-0006,100000,17.5,run_03,0.3127,0.61535,-0.0675,0.508,turbulent,true,0.7108
NACA-0006,100000,17.5,run_04,0.3024,0.61631,-0.0675,0.491,turbulent,true,0.7108
NACA-0006,100000,18.0,run_01,0.2737,0.66124,-0.068,0.414,turbulent,true,0.7071
NACA-0006,100000,18.0,run_02,0.2832,0.66106,-0.068,0.428,turbulent,true,0.7071
NACA-0006,100000,18.0,run_03,0.2791,0.66022,-0.068,0.423,turbulent,true,0.7071
NACA-0006,100000,18.0,run_04,0.2853,0.65941,-0.068,0.433,turbulent,true,0.7071
NACA-0006,100000,18.5,run_01,0.2535,0.70596,-0.0685,0.359,turbulent,true,0.7033
NACA-0006,100000,18.5,run_02,0.2685,0.70726,-0.0685,0.38,turbulent,true,0.7033
NACA-0006,100000,18.5,run_03,0.2505,0.70622,-0.0685,0.355,turbulent,true,0.7033
NACA-0006,100000,18.5,run_04,0.2822,0.70618,-0.0685,0.4,turbulent,true,0.7033
NACA-0006,100000,19.0,run_01,0.2582,0.75259,-0.069,0.343,turbulent,true,0.6996
NACA-0006,100000,19.0,run_02,0.2563,0.75309,-0.069,0.34,turbulent,true,0.6996
NACA-0006,100000,19.0,run_03,0.2567,0.75102,-0.069,0.342,turbulent,true,0.6996
NACA-0006,100000,19.0,run_04,0.2644,0.7523,-0.069,0.352,turbulent,true,0.6996
NACA-0006,100000,19.5,run_01,0.2191,0.8002,-0.0695,0.274,turbulent,true,0.6958
NACA-0006,100000,19.5,run_02,0.2473,0.79942,-0.0695,0.309,turbulent,true,0.6958
NACA-0006,100000,19.5,run_03,0.2408,0.79906,-0.0695,0.301,turbulent,true,0.6958
NACA-0006,100000,19.5,run_04,0.2194,0.80003,-0.0695,0.274,turbulent,true,0.6958
NACA-0006,100000,20.0,run_01,0.2147,0.84675,-0.07,0.254,turbulent,true,0.6921
NACA-0006,100000,20.0,run_02,0.2402,0.84606,-0.07,0.284,turbulent,true,0.6921
NACA-0006,100000,20.0,run_03,0.2145,0.84654,-0.07,0.253,turbulent,true,0.6921
NACA-0006,100000,20.0,run_04,0.2288,0.8485,-0.07,0.27,turbulent,true,0.6921
NACA-0006,200000,-10.0,run_01,-1.0965,0.22086,-0.04,-4.964,transitional,false,0.7291
NACA-0006,200000,-10.0,run_02,-1.1036,0.21979,-0.04,-5.021,transitional,false,0.7291
NACA-0006,200000,-10.0,run_03,-1.0964,0.22162,-0.04,-4.947,transitional,false,0.7291
NACA-0006,200000,-10.0,run_04,-1.0975,0.22035,-0.04,-4.981,transitional,false,0.7291
NACA-0006,200000,-9.5,run_01,-1.0393,0.20131,-0.0405,-5.163,transitional,false,0.7329
NACA-0006,200000,-9.5,run_02,-1.0393,0.2033,-0.0405,-5.112,transitional,false,0.7329
NACA-0006,200000,-9.5,run_03,-1.023,0.20361,-0.0405,-5.024,transitional,false,0.7329
NACA-0006,200000,-9.5,run_04,-1.0369,0.20492,-0.0405,-5.06,transitional,false,0.7329
NACA-0006,200000,-9.0,run_01,-0.9924,0.18789,-0.041,-5.281,transitional,false,0.7366
NACA-0006,200000,-9.0,run_02,-1.0016,0.18551,-0.041,-5.399,transitional,false,0.7366
NACA-0006,200000,-9.0,run_03,-0.976,0.18732,-0.041,-5.21,transitional,false,0.7366
NACA-0006,200000,-9.0,run_04,-0.9598,0.18711,-0.041,-5.13,transitional,false,0.7366
NACA-0006,200000,-8.5,run_01,-0.941,0.16949,-0.0415,-5.552,transitional,false,0.7404
NACA-0006,200000,-8.5,run_02,-0.9154,0.16968,-0.0415,-5.395,transitional,false,0.7404
NACA-0006,200000,-8.5,run_03,-0.938,0.17042,-0.0415,-5.504,transitional,false,0.7404
NACA-0006,200000,-8.5,run_04,-0.9552,0.17045,-0.0415,-5.604,transitional,false,0.7404
NACA-0006,200000,-8.0,run_01,-0.8682,0.15291,-0.042,-5.677,transitional,false,0.7441
NACA-0006,200000,-8.0,run_02,-0.8833,0.15462,-0.042,-5.713,transitional,false,0.7441
NACA-0006,200000,-8.0,run_03,-0.8937,0.15317,-0.042,-5.835,transitional,false,0.7441
NACA-0006,200000,-8.0,run_04,-0.8785,0.15421,-0.042,-5.697,transitional,false,0.7441
NACA-0006,200000,-7.5,run_01,-0.8419,0.13906,-0.0425,-6.055,transitional,false,0.7479
NACA-0006,200000,-7.5,run_02,-0.8249,0.13903,-0.0425,-5.934,transitional,false,0.7479
NACA-0006,200000,-7.5,run_03,-0.8375,0.14212,-0.0425,-5.893,transitional,false,0.7479
NACA-0006,200000,-7.5,run_04,-0.8166,0.14006,-0.0425,-5.831,transitional,false,0.7479
NACA-0006,200000,-7.0,run_01,-0.7669,0.12751,-0.043,-6.014,transitional,false,0.7516
NACA-0006,200000,-7.0,run_02,-0.7873,0.12579,-0.043,-6.259,transitional,false,0.7516
NACA-0006,200000,-7.0,run_03,-0.7736,0.12683,-0.043,-6.099,transitional,false,0.7516
NACA-0006,200000,-7.0,run_04,-0.7401,0.12776,-0.043,-5.793,transitional,false,0.7516
NACA-0006,200000,-6.5,run_01,-0.7029,0.11272,-0.0435,-6.236,transitional,false,0.7554
NACA-0006,200000,-6.5,run_02,-0.7116,0.11366,-0.0435,-6.261,transitional,false,0.7554
NACA-0006,200000,-6.5,run_03,-0.7238,0.11272,-0.0435,-6.421,transitional,false,0.7554
NACA-0006,200000,-6.5,run_04,-0.7293,0.11433,-0.0435,-6.379,transitional,false,0.7554
NACA-0006,200000,-6.0,run_01,-0.6617,0.10015,-0.044,-6.607,transitional,false,0.7591
NACA-0006,200000,-6.0,run_02,-0.6667,0.09998,-0.044,-6.669,transitional,false,0.7591
NACA-0006,200000,-6.0,run_03,-0.6487,0.10204,-0.044,-6.357,transitional,false,0.7591
NACA-0006,200000,-6.0,run_04,-0.6746,0.10045,-0.044,-6.715,transitional,false,0.7591
NACA-0006,200000,-5.5,run_01,-0.5866,0.08738,-0.0445,-6.713,transitional,false,0.7629
NACA-0006,200000,-5.5,run_02,-0.6228,0.09007,-0.0445,-6.915,transitional,false,0.7629
NACA-0006,200000,-5.5,run_03,-0.5889,0.08922,-0.0445,-6.6,transitional,false,0.7629
NACA-0006,200000,-5.5,run_04,-0.6114,0.08808,-0.0445,-6.942,transitional,false,0.7629
NACA-0006,200000,-5.0,run_01,-0.5331,0.07772,-0.045,-6.859,transitional,false,0.7666
NACA-0006,200000,-5.0,run_02,-0.5501,0.07993,-0.045,-6.882,transitional,false,0.7666
NACA-0006,200000,-5.0,run_03,-0.5459,0.07865,-0.045,-6.942,transitional,false,0.7666
NACA-0006,200000,-5.0,run_04,-0.5514,0.07868,-0.045,-7.008,transitional,false,0.7666
NACA-0006,200000,-4.5,run_01,-0.4798,0.06747,-0.0455,-7.111,transitional,false,0.7704
NACA-0006,200000,-4.5,run_02,-0.4865,0.06881,-0.0455,-7.07,transitional,false,0.7704
NACA-0006,200000,-4.5,run_03,-0.494,0.06715,-0.0455,-7.357,transitional,false,0.7704
NACA-0006,200000,-4.5,run_04,-0.513,0.06733,-0.0455,-7.619,transitional,false,
NACA-0006,200000,-4.0,run_01,-0.4282,0.05929,-0.046,-7.222,transitional,false,0.7741
NACA-0006,200000,-4.0,run_02,-0.4262,0.05716,-0.046,-7.456,transitional,false,0.7741
NACA-0006,200000,-4.0,run_03,-0.4482,0.05939,-0.046,-7.547,transitional,false,0.7741
NACA-0006,200000,-4.0,run_04,-0.4365,0.05851,-0.046,-7.459,transitional,false,0.7741
NACA-0006,200000,-3.5,run_01,-0.3832,0.0511,-0.0465,-7.5,transitional,false,0.7779
NACA-0006,200000,-3.5,run_02,-0.393,0.04926,-0.0465,-7.978,transitional,false,0.7779
NACA-0006,200000,-3.5,run_03,-0.3557,0.04995,-0.0465,-7.12,transitional,false,0.7779
NACA-0006,200000,-3.5,run_04,-0.3956,0.05027,-0.0465,-7.87,transitional,false,0.7779
NACA-0006,200000,-3.0,run_01,-0.3063,0.04155,-0.047,-7.372,transitional,false,0.7816
NACA-0006,200000,-3.0,run_02,-0.3114,0.04212,-0.047,-7.395,transitional,false,0.7816
NACA-0006,200000,-3.0,run_03,-0.3429,0.0407,-0.047,-8.426,transitional,false,0.7816
NACA-0006,200000,-3.0,run_04,-0.3202,0.04316,-0.047,-7.419,transitional,false,0.7816
NACA-0006,200000,-2.5,run_01,-0.2775,0.03475,-0.0475,-7.986,transitional,false,0.7854
NACA-0006,200000,-2.5,run_02,-0.237,0.03606,-0.0475,-6.573,transitional,false,0.7854
NACA-0006,200000,-2.5,run_03,-0.2788,0.03624,-0.0475,-7.693,transitional,false,0.7854
