incident_id,occurred_at,incident_type,severity,latitude,longitude
INC-000367,2025-07-20T13:56:45,other,medium,41.788765,-87.432367
INC-000368,2024-05-09T16:55:16,vandalism,high,41.824931,-87.65235
INC-000369,2026-04-01T23:15:55,theft-from-vehicle,medium,41.761014,-87.500094
INC-000370,2025-10-11T21:29:25,drug-violation,low,33.947827,-118.267626
INC-000371,2025-04-27T14:05:00,vandalism,medium,25.774054,-80.014178
INC-000372,2024-07-09T19:36:06,burglary,low,39.736619,-105.103278
INC-000373,2025-12-19T20:40:54,drug-violation,low,39.82931,-104.804194
INC-000374,2025-01-23T20:19:36,burglary,high,41.956195,-87.750335
INC-000375,2025-09-01T11:53:19,robbery,medium,39.689845,-104.79733
INC-000376,2024-08-29T01:33:38,burglary,high,34.057185,-118.114051
INC-000377,2024-12-01T05:51:08,vandalism,low,25.751049,-80.18344
INC-000378,2025-11-27T12:57:19,robbery,medium,25.687401,-80.266664
INC-000379,2024-11-07T02:41:38,other,low,39.849834,-105.14535
INC-000380,2024-06-28T10:07:38,vehicle-theft,low,39.613875,-104.924407
INC-000381,2025-09-24T04:53:12,vehicle-theft,low,34.133782,-118.414501
INC-000382,2025-03-13T14:51:37,vandalism,low,39.81522,-104.969751
INC-000383,2025-08-29T08:34:33,vandalism,medium,25.739126,-80.07029
INC-000384,2026-02-05T04:40:14,vehicle-theft,medium,30.443592,-97.705056
INC-000385,2025-09-12T17:26:45,fraud,low,30.333858,-97.776439
INC-000386,2025-08-01T13:20:39,burglary,low,25.835992,-80.366887
INC-000387,2024-08-18T16:45:41,theft-from-vehicle,low,39.748464,-105.143488
INC-000388,2025-07-14T21:19:11,burglary,medium,34.028034,-118.196633
INC-000389,2025-12-09T20:57:31,assault,low,39.746295,-104.949995
INC-000390,2026-03-15T19:28:43,robbery,medium,34.196175,-118.343343
INC-000391,2024-11-29T06:43:05,burglary,low,34.011746,-118.455009
INC-000392,2025-09-27T11:29:05,burglary,high,25.61805,-80.183458
INC-000393,2026-04-12T18:55:55,vehicle-theft,low,37.663497,-122.380763
INC-000394,2026-02-04T19:50:28,vandalism,low,37.889063,-122.427648
INC-000395,2024-05-15T09:28:58,theft-from-vehicle,low,37.720374,-122.40457
INC-000396,2025-10-19T07:18:05,assault,low,40.56524,-74.08637
INC-000397,2024-06-24T04:09:38,vehicle-theft,low,47.62775,-122.375823
INC-000398,2026-04-17T13:33:51,vandalism,low,40.81385,-74.16052
INC-000399,2025-09-11T18:55:42,other,medium,41.733766,-87.52893
INC-000400,2026-01-30T16:28:09,theft-from-vehicle,medium,34.086715,-118.105992
INC-000401,2025-05-14T12:53:17,vandalism,medium,47.618992,-122.325993
INC-000402,2025-09-25T21:49:17,other,medium,33.95156,-118.395334
INC-000403,2025-01-14T03:46:54,burglary,low,40.826481,-73.942411
INC-000404,2024-08-20T01:22:26,vandalism,low,39.578991,-104.920557
INC-000405,2025-08-29T18:00:11,theft-from-vehicle,medium,40.745081,-74.179946
INC-000406,2025-11-10T23:56:23,robbery,low,25.798795,-80.145715
INC-000407,2025-11-14T14:16:34,vandalism,high,41.812037,-87.846356
INC-000408,2025-11-21T11:46:02,theft-from-vehicle,low,41.972982,-87.644611
INC-000409,2024-10-02T07:29:13,burglary,medium,39.600851,-104.913513
INC-000410,2025-02-07T14:23:55,burglary,low,34.131203,-118.293056
INC-000411,2026-03-29T09:08:38,assault,low,30.34833,-97.579814
INC-000412,2024-06-24T05:09:50,fraud,low,37.812648,-122.451792
INC-000413,2024-07-20T23:32:26,drug-violation,medium,33.994438,-118.244699
INC-000414,2025-04-10T07:05:20,burglary,low,34.213753,-118.184588
INC-000415,2025-04-15T21:11:08,burglary,medium,33.944934,-118.206594
INC-000416,2026-04-27T15:05:27,burglary,low,41.965339,-87.449597
INC-000417,2024-12-08T11:35:32,burglary,medium,34.108974,-118.184082
INC-000418,2025-06-21T08:44:55,other,medium,37.789865,-122.351537
INC-000419,2026-01-20T10:25:24,assault,low,25.684187,-80.205534
INC-000420,2025-07-15T17:57:17,vandalism,low,39.810077,-105.180128
INC-000421,2025-05-21T20:09:22,robbery,medium,37.734863,-122.583421
INC-000422,2026-04-14T14:41:24,assault,low,37.935453,-122.36491
INC-000423,2025-01-01T04:38:10,vandalism,low,25.883536,-80.115219
INC-000424,2024-09-12T11:43:22,vandalism,medium,40.653478,-73.861452
INC-000425,2024-09-20T22:42:25,theft-from-vehicle,medium,40.627522,-73.907619
INC-000426,2025-05-17T00:38:35,fraud,low,30.313017,-97.554396
INC-000427,2025-06-23T12:39:55,fraud,high,33.889042,-118.239624
INC-000428,2025-10-29T22:04:31,theft-from-vehicle,medium,40.700685,-74.031316
INC-000429,2025-02-07T18:16:02,burglary,medium,37.888229,-122.314685
INC-000430,2026-01-05T17:42:36,burglary,medium,40.555132,-74.038268
INC-000431,2024-05-04T04:44:14,burglary,low,25.696382,-80.013713
INC-000432,2025-03-19T15:55:54,robbery,low,47.70184,-122.440864
INC-000433,2025-04-14T08:40:19,drug-violation,low,33.902441,-118.151932
INC-000434,2025-09-29T04:21:28,burglary,high,33.933138,-118.135819
INC-000435,2025-04-05T12:22:22,theft-from-vehicle,low,47.548123,-122.195657
INC-000436,2025-05-07T09:24:48,theft-from-vehicle,low,30.219871,-97.690071
INC-000437,2025-03-24T19:31:06,vandalism,low,33.922401,-118.310357
INC-000438,2025-01-07T13:37:14,burglary,low,30.231597,-97.912293
INC-000439,2025-10-24T13:20:32,burglary,low,41.892908,-87.842688
INC-000440,2024-07-31T21:35:36,theft-from-vehicle,medium,34.002931,-118.09432
INC-000441,2025-04-23T07:46:16,fraud,low,40.828706,-74.127206
INC-000442,2025-04-03T03:30:31,robbery,low,37.724744,-122.32895
INC-000443,2024-10-18T19:38:31,theft-from-vehicle,low,40.723754,-74.096462
INC-000444,2025-09-29T23:30:30,theft-from-vehicle,medium,37.843426,-122.315605
INC-000445,2025-11-10T08:29:37,robbery,low,34.13089,-118.204587
INC-000446,2024-12-19T16:20:44,burglary,medium,39.570424,-105.004721
INC-000447,2025-06-04T07:57:58,theft-from-vehicle,low,34.170757,-118.300518
INC-000448,2025-07-29T09:43:18,burglary,low,47.537012,-122.460715
INC-000449,2024-11-14T09:45:36,vandalism,low,47.719118,-122.377469
INC-000450,2024-08-24T09:21:19,theft-from-vehicle,low,41.798289,-87.46615
INC-000451,2024-06-20T11:40:14,assault,low,37.842299,-122.508378
INC-000452,2025-11-21T20:57:35,fraud,medium,37.598236,-122.441465
INC-000453,2024-09-19T10:57:07,vandalism,low,39.835101,-104.886755
INC-000454,2025-11-15T14:17:32,assault,low,47.555316,-122.208117
INC-000455,2024-10-06T23:38:05,burglary,medium,34.043282,-118.044133
INC-000456,2025-11-06T23:33:07,vandalism,medium,40.774627,-73.976054
INC-000457,2024-09-20T07:15:43,vandalism,high,33.920524,-118.131976
INC-000458,2026-04-21T11:26:23,robbery,low,34.199545,-118.355888
INC-000459,2026-01-29T04:18:53,drug-violation,medium,25.749047,-80.309507
INC-000460,2024-11-08T09:20:09,vehicle-theft,low,41.881645,-87.81095
INC-000461,2025-04-04T02:48:11,drug-violation,medium,40.634172,-74.163979
INC-000462,2024-05-19T01:29:18,burglary,low,47.43893,-122.408414
INC-000463,2024-06-06T19:30:15,vandalism,medium,33.999638,-118.353987
INC-000464,2024-05-23T10:21:19,burglary,low,40.767049,-74.024737
INC-000465,2025-01-25T08:43:05,assault,medium,40.598903,-73.959453
INC-000466,2025-04-30T09:47:29,vehicle-theft,medium,33.958959,-118.133268
INC-000467,2025-02-15T18:18:37,other,medium,33.957128,-118.411736
INC-000468,2026-04-14T01:56:28,theft-from-vehicle,low,34.141829,-118.41377
INC-000469,2025-02-22T20:49:51,burglary,low,47.436954,-122.39631
INC-000470,2025-12-07T07:08:04,other,medium,37.624861,-122.454699
INC-000471,2026-01-16T12:19:10,vandalism,medium,33.96294,-118.075234
INC-000472,2025-02-28T05:30:07,vandalism,low,37.732774,-122.261899
INC-000473,2026-02-28T14:50:09,vehicle-theft,medium,33.966327,-118.334002
INC-000474,2024-12-07T00:31:37,other,low,37.778468,-122.288692
INC-000475,2025-02-24T16:41:54,fraud,low,37.843372,-122.603119
INC-000476,2025-10-15T23:03:01,theft-from-vehicle,low,41.786066,-87.587832
INC-000477,2026-03-28T19:05:57,assault,low,37.766241,-122.348193
INC-000478,2025-10-13T17:57:41,theft-from-vehicle,low,39.623171,-104.938887
INC-000479,2025-04-11T23:32:44,vandalism,low,25.847914,-80.157019
INC-000480,2025-10-04T20:34:24,vehicle-theft,low,25.780644,-80.215689
INC-000481,2025-01-07T02:41:33,fraud,low,30.144225,-97.824566
INC-000482,2024-12-05T22:16:13,vandalism,low,25.865667,-80.078653
INC-000483,2024-07-28T03:43:41,burglary,medium,37.850974,-122.237739
INC-000484,2025-07-06T13:42:02,burglary,low,37.605149,-122.44082
INC-000485,2025-03-28T19:16:16,theft-from-vehicle,low,40.737181,-73.908407
INC-000486,2025-07-12T14:48:27,fraud,low,40.809615,-74.157349
INC-000487,2025-08-28T08:04:40,vehicle-theft,low,30.355994,-97.5811
INC-000488,2024-12-11T16:39:49,other,low,34.133793,-118.075976
INC-000489,2024-12-06T04:32:22,other,low,47.617588,-122.43524
INC-000490,2025-09-27T14:09:52,vandalism,low,47.592847,-122.152283
INC-000491,2024-11-05T14:05:22,other,medium,39.695594,-105.198192
INC-000492,2024-07-21T21:45:13,assault,low,40.863822,-74.097211
INC-000493,2024-05-10T20:45:27,robbery,low,34.212676,-118.206832
INC-000494,2024-06-15T13:08:13,fraud,low,37.702696,-122.247659
INC-000495,2024-11-22T16:54:15,theft-from-vehicle,medium,40.853489,-73.945889
INC-000496,2024-07-13T20:04:22,theft-from-vehicle,medium,25.61117,-80.189411
INC-000497,2025-11-01T02:46:48,theft-from-vehicle,medium,34.027602,-118.268675
INC-000498,2026-04-27T04:37:16,burglary,medium,25.595162,-80.158568
INC-000499,2024-06-26T02:02:36,burglary,low,39.776951,-104.955207
INC-000500,2024-11-20T20:00:33,burglary,medium,30.226066,-97.611251
INC-000501,2024-07-05T20:00:48,other,low,47.595701,-122.490019
INC-000502,2024-12-22T22:02:14,vandalism,medium,30.252608,-97.755316
INC-000503,2025-09-14T01:30:36,burglary,medium,40.780289,-74.070647
INC-000504,2025-08-08T04:35:08,vandalism,medium,34.204165,-118.142756
INC-000505,2025-04-10T17:32:39,theft-from-vehicle,high,34.071172,-118.119307
INC-000506,2025-01-22T04:38:21,other,medium,33.915264,-118.276036
INC-000507,2025-03-04T07:30:00,burglary,low,41.845428,-87.70564
INC-000508,2026-03-02T22:56:08,vandalism,low,39.819023,-104.80158
INC-000509,2024-05-12T13:24:10,theft-from-vehicle,medium,34.083419,-118.308364
INC-000510,2025-04-01T19:10:18,vandalism,high,41.790859,-87.771619
INC-000511,2024-08-10T15:00:11,drug-violation,medium,34.028503,-118.355529
INC-000512,2024-05-31T10:02:15,vandalism,low,30.287152,-97.787271
INC-000513,2024-08-29T01:53:21,assault,high,33.985335,-118.142956
INC-000514,2025-01-30T05:08:41,burglary,medium,33.925373,-118.262351
INC-000515,2024-08-29T10:12:35,assault,medium,25.62721,-80.272349
INC-000516,2025-10-20T11:17:31,vandalism,low,37.701689,-122.349626
INC-000517,2024-11-27T15:43:44,theft-from-vehicle,low,25.671726,-80.169859
INC-000518,2024-10-20T19:51:16,vandalism,high,37.913607,-122.460471
INC-000519,2024-11-12T05:57:26,theft-from-vehicle,low,47.549879,-122.336664
INC-000520,2026-02-05T00:50:26,other,low,30.329742,-97.651008
INC-000521,2025-06-24T05:25:55,assault,low,37.899344,-122.443645
INC-000522,2025-10-17T17:32:09,vehicle-theft,low,40.836112,-73.997098
INC-000523,2025-04-25T07:09:46,vandalism,low,40.772722,-73.93689
INC-000524,2025-02-20T22:03:01,theft-from-vehicle,low,33.903931,-118.120757
INC-000525,2026-03-19T15:12:53,burglary,low,47.702677,-122.151064
INC-000526,2024-09-22T17:33:50,burglary,low,34.165137,-118.288522
INC-000527,2024-07-07T11:53:05,fraud,low,33.941476,-118.279295
INC-000528,2025-05-11T17:43:19,drug-violation,medium,30.208528,-97.794852
INC-000529,2025-12-18T11:54:09,fraud,low,30.28309,-97.550275
INC-000530,2025-01-10T13:54:21,burglary,medium,47.428706,-122.310955
INC-000531,2026-03-20T03:16:02,theft-from-vehicle,low,47.581271,-122.297138
INC-000532,2024-08-07T11:37:54,burglary,medium,25.714537,-80.075594
INC-000533,2024-12-10T12:38:05,vandalism,low,47.715731,-122.257037
INC-000534,2026-03-17T02:15:52,other,low,37.73092,-122.542085
INC-000535,2025-03-10T02:39:21,theft-from-vehicle,medium,30.139116,-97.782647
INC-000536,2025-02-04T19:58:19,robbery,low,30.248402,-97.868303
INC-000537,2025-04-07T13:33:32,theft-from-vehicle,medium,37.826663,-122.320177
INC-000538,2025-04-24T08:24:23,theft-from-vehicle,medium,25.593224,-80.180612
INC-000539,2026-01-07T06:35:19,theft-from-vehicle,low,37.809378,-122.414089
INC-000540,2025-09-03T20:37:11,theft-from-vehicle,medium,25.697861,-80.157745
INC-000541,2026-01-08T02:56:40,drug-violation,medium,34.08873,-118.237419
INC-000542,2025-12-13T21:20:15,burglary,low,37.661956,-122.589565
INC-000543,2025-07-04T15:29:39,theft-from-vehicle,low,25.877893,-80.067171
INC-000544,2024-06-01T13:56:01,assault,low,34.064295,-118.372292
INC-000545,2025-12-24T10:58:51,vandalism,medium,37.81347,-122.341544
INC-000546,2025-10-11T13:04:46,theft-from-vehicle,medium,41.901092,-87.759798
INC-000547,2026-02-21T13:04:14,drug-violation,low,37.762999,-122.428526
INC-000548,2024-06-06T13:08:11,vandalism,low,30.39682,-97.887952
INC-000549,2025-08-04T15:12:11,assault,low,34.065506,-118.235994
INC-000550,2024-06-28T07:14:17,theft-from-vehicle,low,42.027936,-87.551092
INC-000551,2024-10-18T05:53:09,drug-violation,low,37.783713,-122.64126
INC-000552,2024-10-09T15:34:57,theft-from-vehicle,high,30.155752,-97.820259
INC-000553,2025-12-20T22:09:21,theft-from-vehicle,medium,30.432667,-97.712359
INC-000554,2024-08-09T18:29:43,fraud,low,47.657481,-122.148302
INC-000555,2025-05-02T02:27:00,vandalism,low,25.717016,-80.241211
INC-000556,2025-02-06T21:05:09,assault,low,40.785493,-73.799225
INC-000557,2025-07-25T08:50:22,vandalism,low,33.977664,-118.141819
INC-000558,2026-03-20T01:45:26,fraud,low,37.732587,-122.500963
INC-000559,2025-03-31T13:34:51,theft-from-vehicle,medium,25.677692,-80.319142
INC-000560,2025-09-07T09:01:20,robbery,low,30.23867,-97.592501
INC-000561,2025-07-17T02:19:19,theft-from-vehicle,medium,41.851693,-87.444917
INC-000562,2025-12-20T21:28:58,theft-from-vehicle,high,40.736312,-74.219703
INC-000563,2026-01-24T18:40:53,theft-from-vehicle,low,37.850615,-122.548536
INC-000564,2025-07-27T07:20:01,theft-from-vehicle,low,34.024081,-118.399439
INC-000565,2024-07-23T16:40:02,robbery,medium,30.274879,-97.821652
INC-000566,2024-07-09T23:45:41,theft-from-vehicle,medium,40.617769,-73.893658
INC-000567,2025-10-09T17:22:08,other,low,25.863268,-80.306225
INC-000568,2024-08-01T23:27:46,burglary,medium,47.641774,-122.195063
INC-000569,2025-07-28T22:20:12,burglary,low,47.755326,-122.295093
INC-000570,2025-09-16T10:14:54,other,low,30.16332,-97.793282
INC-000571,2025-04-23T02:13:59,burglary,medium,47.531597,-122.513798
INC-000572,2025-08-18T18:57:57,theft-from-vehicle,high,37.65716,-122.30163
INC-000573,2026-04-17T22:16:26,theft-from-vehicle,low,47.574346,-122.082822
INC-000574,2025-06-02T07:42:48,theft-from-vehicle,low,30.33428,-97.709849
INC-000575,2025-06-24T05:55:43,robbery,low,39.614162,-104.842341
INC-000576,2025-10-25T20:17:58,burglary,medium,34.052665,-118.03894
INC-000577,2024-12-19T09:47:25,fraud,low,34.125452,-118.071166
INC-000578,2024-11-06T01:21:14,vandalism,medium,37.749472,-122.594281
INC-000579,2024-06-16T05:35:27,other,medium,37.936382,-122.468062
INC-000580,2025-05-23T10:33:20,burglary,low,40.652887,-73.89779
INC-000581,2025-03-20T18:11:40,vehicle-theft,low,40.731105,-73.983463
INC-000582,2025-01-03T16:59:18,robbery,low,41.856546,-87.553509
INC-000583,2024-05-27T00:17:20,theft-from-vehicle,medium,41.833071,-87.860039
INC-000584,2025-06-13T00:46:35,theft-from-vehicle,medium,34.091295,-118.168171
INC-000585,2025-02-07T13:03:09,theft-from-vehicle,low,37.831656,-122.319072
INC-000586,2025-04-22T02:25:01,vandalism,low,47.591336,-122.470901
INC-000587,2025-09-29T03:20:23,burglary,low,37.871537,-122.61068
INC-000588,2025-01-16T16:38:44,burglary,low,33.968802,-118.120365
INC-000589,2024-08-12T02:48:38,theft-from-vehicle,low,37.67181,-122.524239
INC-000590,2025-02-28T03:56:12,theft-from-vehicle,low,40.601579,-74.10389
INC-000591,2025-08-25T18:01:51,burglary,low,37.915206,-122.327721
INC-000592,2025-01-30T10:34:28,assault,low,30.135192,-97.878448
INC-000593,2025-02-03T02:05:28,assault,low,41.922121,-87.671174
INC-000594,2025-05-01T07:30:47,theft-from-vehicle,low,40.892076,-74.009461
INC-000595,2025-12-11T16:17:26,vehicle-theft,medium,25.811577,-80.371112
INC-000596,2025-03-07T13:20:38,theft-from-vehicle,medium,40.720155,-73.991588
INC-000597,2025-05-28T20:40:33,theft-from-vehicle,low,40.655404,-73.824497
INC-000598,2024-10-13T14:04:14,theft-from-vehicle,low,25.772413,-80.154444
INC-000599,2025-05-29T03:18:19,vandalism,low,33.895651,-118.310762
INC-000600,2025-05-25T06:06:03,drug-violation,high,40.875192,-73.988727
INC-000601,2025-08-24T16:57:09,assault,low,37.789601,-122.465198
INC-000602,2025-06-19T12:08:22,burglary,low,39.840909,-105.063477
INC-000603,2025-04-09T09:49:19,assault,low,47.609898,-122.230273
INC-000604,2025-06-13T22:50:49,vehicle-theft,low,39.767621,-105.014184
INC-000605,2025-12-29T10:44:20,burglary,low,37.78632,-122.457579
INC-000606,2025-05-18T19:43:27,assault,medium,34.08258,-118.294349
INC-000607,2025-03-30T01:13:56,robbery,medium,37.843297,-122.437338
INC-000608,2025-06-29T10:35:22,theft-from-vehicle,high,25.89232,-80.258077
INC-000609,2024-11-03T09:37:56,burglary,low,25.761606,-80.084985
INC-000610,2024-07-24T22:43:53,vehicle-theft,high,33.940513,-118.319551
INC-000611,2025-10-01T20:14:36,robbery,high,37.625251,-122.50312
INC-000612,2025-05-08T20:29:18,burglary,high,34.209346,-118.309834
INC-000613,2025-11-27T11:13:04,vandalism,low,30.256306,-97.582589
INC-000614,2024-06-04T06:19:57,vehicle-theft,low,47.619358,-122.097369
INC-000615,2025-03-19T19:44:29,vandalism,high,34.021418,-118.409106
INC-000616,2025-04-21T02:21:35,burglary,low,40.812401,-73.913131
INC-000617,2026-04-16T13:06:37,burglary,high,37.793067,-122.331714
INC-000618,2024-08-13T06:38:07,vandalism,medium,37.820246,-122.592801
INC-000619,2024-09-11T17:14:28,assault,medium,25.788845,-80.218566
INC-000620,2026-03-10T16:36:10,other,medium,37.890021,-122.332329
INC-000621,2024-05-31T02:09:23,drug-violation,low,47.543698,-122.086325
INC-000622,2025-03-21T22:04:57,other,medium,41.994699,-87.771919
INC-000623,2025-02-06T08:14:27,vehicle-theft,low,37.713612,-122.496624
INC-000624,2024-07-17T23:54:00,other,medium,40.758677,-73.793951
INC-000625,2026-03-05T03:20:35,assault,medium,37.853478,-122.338799
INC-000626,2024-11-18T19:11:52,robbery,low,40.643749,-74.00165
INC-000627,2026-03-16T02:32:10,vandalism,medium,37.81445,-122.345989
INC-000628,2026-01-02T17:32:53,theft-from-vehicle,low,40.758046,-74.098889
INC-000629,2024-12-18T09:56:54,other,medium,40.691992,-74.027312
INC-000630,2025-01-19T00:08:53,vandalism,medium,37.739052,-122.346039
INC-000631,2024-12-10T17:45:40,other,medium,39.742966,-105.082275
INC-000632,2024-09-25T18:37:29,drug-violation,high,40.539335,-73.941811
INC-000633,2025-03-31T22:23:22,drug-violation,low,30.218619,-97.758355
INC-000634,2025-09-25T18:44:59,theft-from-vehicle,medium,40.575117,-73.99863
INC-000635,2024-10-27T23:01:43,assault,low,33.93999,-118.189718
INC-000636,2024-06-05T08:12:05,vandalism,medium,33.937095,-118.166337
INC-000637,2024-11-12T14:34:05,burglary,low,47.558659,-122.29953
INC-000638,2025-10-22T17:08:00,theft-from-vehicle,low,33.979739,-118.352337
INC-000639,2024-10-26T05:09:19,drug-violation,low,41.87921,-87.7754
INC-000640,2024-09-26T00:13:17,burglary,medium,40.640004,-73.818871
INC-000641,2025-12-01T03:44:49,theft-from-vehicle,medium,47.434316,-122.274234
INC-000642,2024-12-23T14:46:00,burglary,low,25.910836,-80.226515
