sale_id,listing_id,sale_date,sale_price_usd,days_on_market,agent_id,financing
SALE-001524,LIST-001666,2024-10-19,965000,23,AGT-0324,conventional
SALE-001525,LIST-003846,2026-04-25,213000,44,AGT-0065,conventional
SALE-001526,LIST-001717,2024-09-15,675000,72,AGT-0792,conventional
SALE-001527,LIST-001372,2025-10-31,942000,95,AGT-0326,conventional
SALE-001528,LIST-003619,2025-02-08,580000,80,AGT-0755,cash
SALE-001529,LIST-000698,2024-12-20,252000,8,AGT-0193,fha
SALE-001530,LIST-001492,2024-07-08,1577000,46,AGT-0231,fha
SALE-001531,LIST-002143,2024-10-04,404000,61,AGT-0067,conventional
SALE-001532,LIST-002499,2024-11-16,188000,41,AGT-0790,conventional
SALE-001533,LIST-002977,2025-02-11,1614000,14,AGT-0350,cash
SALE-001534,LIST-001689,2025-09-22,107000,27,AGT-0285,conventional
SALE-001535,LIST-000569,2025-02-21,627000,30,AGT-0175,conventional
SALE-001536,LIST-001552,2026-02-28,504000,77,AGT-0056,va
SALE-001537,LIST-004922,2024-07-03,1152000,22,AGT-0761,cash
SALE-001538,LIST-002842,2025-10-13,391000,83,AGT-0421,conventional
SALE-001539,LIST-002609,2026-01-23,548000,78,AGT-0644,fha
SALE-001540,LIST-002080,2024-08-22,375000,43,AGT-0338,conventional
SALE-001541,LIST-001045,2024-12-16,1419000,26,AGT-0582,fha
SALE-001542,LIST-003105,2025-04-02,484000,63,AGT-0601,conventional
SALE-001543,LIST-000499,2026-04-30,1149000,34,AGT-0109,conventional
SALE-001544,LIST-000455,2026-04-29,692000,61,AGT-0116,cash
SALE-001545,LIST-003945,2025-02-16,1344000,59,AGT-0558,conventional
SALE-001546,LIST-001427,2024-05-12,805000,1,AGT-0746,conventional
SALE-001547,LIST-002627,2024-09-19,1289000,37,AGT-0713,conventional
SALE-001548,LIST-002169,2024-08-19,700000,41,AGT-0099,conventional
SALE-001549,LIST-003456,2025-01-26,267000,61,AGT-0531,conventional
SALE-001550,LIST-001289,2025-11-29,1200000,1,AGT-0653,conventional
SALE-001551,LIST-000807,2024-10-03,254000,23,AGT-0082,conventional
SALE-001552,LIST-004202,2024-06-21,405000,42,AGT-0195,conventional
SALE-001553,LIST-004594,2025-07-29,391000,75,AGT-0140,conventional
SALE-001554,LIST-003071,2025-08-19,1772000,19,AGT-0778,conventional
SALE-001555,LIST-001216,2024-07-31,702000,1,AGT-0356,cash
SALE-001556,LIST-002577,2024-09-02,593000,10,AGT-0156,fha
SALE-001557,LIST-000532,2026-04-26,1200000,46,AGT-0396,conventional
SALE-001558,LIST-004536,2025-07-14,804000,43,AGT-0084,fha
SALE-001559,LIST-001632,2025-04-22,633000,67,AGT-0680,conventional
SALE-001560,LIST-003568,2025-07-22,937000,36,AGT-0448,fha
SALE-001561,LIST-002238,2024-06-21,908000,46,AGT-0273,fha
SALE-001562,LIST-004902,2025-04-26,480000,7,AGT-0710,conventional
SALE-001563,LIST-003985,2025-07-06,495000,1,AGT-0065,conventional
SALE-001564,LIST-003545,2025-08-10,457000,8,AGT-0762,fha
SALE-001565,LIST-002329,2025-11-09,407000,30,AGT-0746,cash
SALE-001566,LIST-002593,2024-11-08,415000,39,AGT-0206,fha
SALE-001567,LIST-004221,2025-03-03,183000,25,AGT-0413,fha
SALE-001568,LIST-001876,2025-08-13,820000,62,AGT-0264,conventional
SALE-001569,LIST-004198,2025-11-28,600000,1,AGT-0158,conventional
SALE-001570,LIST-001266,2025-04-28,681000,13,AGT-0326,conventional
SALE-001571,LIST-001230,2024-07-03,811000,32,AGT-0763,cash
SALE-001572,LIST-001120,2025-05-29,704000,28,AGT-0115,fha
SALE-001573,LIST-004137,2025-07-11,353000,50,AGT-0640,cash
SALE-001574,LIST-000895,2025-06-26,265000,8,AGT-0730,va
SALE-001575,LIST-003167,2025-06-20,455000,61,AGT-0074,conventional
SALE-001576,LIST-002536,2025-08-29,439000,31,AGT-0536,cash
SALE-001577,LIST-002119,2025-02-26,371000,76,AGT-0298,conventional
SALE-001578,LIST-003851,2026-04-21,431000,33,AGT-0389,conventional
SALE-001579,LIST-003899,2024-12-09,534000,65,AGT-0690,conventional
SALE-001580,LIST-003589,2026-04-26,384000,88,AGT-0797,conventional
SALE-001581,LIST-002550,2024-11-05,1240000,51,AGT-0145,conventional
SALE-001582,LIST-003412,2025-07-29,567000,74,AGT-0595,fha
SALE-001583,LIST-001194,2024-12-21,975000,48,AGT-0068,cash
SALE-001584,LIST-001358,2026-01-08,603000,37,AGT-0263,conventional
SALE-001585,LIST-003079,2025-12-10,1341000,72,AGT-0710,other
SALE-001586,LIST-000987,2024-10-27,576000,60,AGT-0216,fha
SALE-001587,LIST-001680,2025-04-19,488000,72,AGT-0514,conventional
SALE-001588,LIST-004553,2026-04-03,549000,36,AGT-0360,conventional
SALE-001589,LIST-004620,2025-08-24,326000,58,AGT-0057,cash
SALE-001590,LIST-004743,2026-03-06,198000,1,AGT-0665,conventional
SALE-001591,LIST-002483,2026-01-08,217000,39,AGT-0382,cash
SALE-001592,LIST-000494,2026-03-04,389000,39,AGT-0676,conventional
SALE-001593,LIST-004806,2025-04-04,871000,30,AGT-0310,cash
SALE-001594,LIST-004432,2024-11-14,512000,48,AGT-0302,conventional
SALE-001595,LIST-002985,2025-10-09,588000,29,AGT-0112,conventional
SALE-001596,LIST-000114,2025-03-25,356000,97,AGT-0628,other
SALE-001597,LIST-001873,2026-01-28,1090000,29,AGT-0029,cash
SALE-001598,LIST-002248,2024-09-02,376000,46,AGT-0632,conventional
SALE-001599,LIST-002711,2025-06-27,1032000,54,AGT-0513,cash
SALE-001600,LIST-004069,2025-09-05,1230000,59,AGT-0530,conventional
SALE-001601,LIST-003441,2025-08-23,467000,51,AGT-0420,conventional
SALE-001602,LIST-002769,2026-02-10,245000,40,AGT-0529,fha
SALE-001603,LIST-000322,2025-06-30,292000,33,AGT-0438,fha
SALE-001604,LIST-003671,2025-05-22,168000,58,AGT-0706,conventional
SALE-001605,LIST-004480,2025-11-30,817000,92,AGT-0676,conventional
SALE-001606,LIST-001601,2026-01-23,1152000,52,AGT-0217,conventional
SALE-001607,LIST-001812,2026-03-20,694000,56,AGT-0192,fha
SALE-001608,LIST-000193,2025-05-16,787000,20,AGT-0517,va
SALE-001609,LIST-004520,2026-04-12,413000,35,AGT-0141,va
SALE-001610,LIST-001536,2026-02-22,333000,45,AGT-0555,conventional
SALE-001611,LIST-000479,2025-04-25,1497000,55,AGT-0237,conventional
SALE-001612,LIST-003325,2025-10-19,969000,53,AGT-0566,cash
SALE-001613,LIST-003938,2024-09-21,841000,13,AGT-0492,conventional
SALE-001614,LIST-001617,2024-10-14,552000,21,AGT-0507,conventional
SALE-001615,LIST-003397,2025-05-31,1867000,1,AGT-0277,va
SALE-001616,LIST-002333,2024-12-08,1072000,49,AGT-0248,cash
SALE-001617,LIST-003744,2024-12-25,336000,62,AGT-0360,conventional
SALE-001618,LIST-004215,2025-03-26,726000,78,AGT-0437,conventional
SALE-001619,LIST-002436,2026-02-22,418000,70,AGT-0158,conventional
SALE-001620,LIST-003702,2024-12-17,802000,52,AGT-0612,fha
SALE-001621,LIST-001069,2026-01-21,1030000,38,AGT-0048,va
SALE-001622,LIST-002478,2024-12-13,813000,57,AGT-0511,fha
SALE-001623,LIST-002438,2025-10-29,851000,5,AGT-0404,cash
SALE-001624,LIST-003446,2026-04-03,586000,22,AGT-0727,cash
SALE-001625,LIST-003285,2024-06-21,409000,28,AGT-0020,fha
SALE-001626,LIST-000696,2025-08-25,123000,78,AGT-0757,conventional
SALE-001627,LIST-001343,2025-09-04,795000,73,AGT-0470,conventional
SALE-001628,LIST-002905,2025-06-15,362000,79,AGT-0390,cash
SALE-001629,LIST-002669,2026-04-26,576000,51,AGT-0020,conventional
SALE-001630,LIST-004099,2025-04-12,576000,46,AGT-0769,cash
SALE-001631,LIST-001016,2024-11-11,414000,45,AGT-0340,other
SALE-001632,LIST-001951,2025-06-22,608000,58,AGT-0332,conventional
SALE-001633,LIST-004747,2025-11-03,763000,26,AGT-0383,cash
SALE-001634,LIST-002888,2026-01-19,537000,74,AGT-0645,conventional
SALE-001635,LIST-001994,2024-07-11,1163000,49,AGT-0062,conventional
SALE-001636,LIST-004658,2024-12-17,524000,35,AGT-0438,fha
SALE-001637,LIST-004231,2025-06-30,602000,64,AGT-0264,cash
SALE-001638,LIST-002948,2026-02-09,671000,25,AGT-0477,conventional
SALE-001639,LIST-001960,2025-07-10,587000,14,AGT-0045,cash
SALE-001640,LIST-000348,2025-06-12,1180000,24,AGT-0106,fha
SALE-001641,LIST-000621,2024-11-29,593000,67,AGT-0774,fha
SALE-001642,LIST-004699,2024-11-23,743000,89,AGT-0179,conventional
SALE-001643,LIST-002168,2024-08-18,957000,42,AGT-0491,fha
SALE-001644,LIST-004005,2025-09-08,979000,6,AGT-0085,va
SALE-001645,LIST-000056,2025-11-28,511000,20,AGT-0284,conventional
SALE-001646,LIST-001588,2025-07-15,642000,41,AGT-0565,fha
SALE-001647,LIST-004726,2026-04-29,735000,74,AGT-0475,cash
SALE-001648,LIST-004579,2025-09-23,881000,55,AGT-0730,conventional
SALE-001649,LIST-000512,2024-05-31,459000,24,AGT-0774,conventional
SALE-001650,LIST-001420,2026-04-26,450000,33,AGT-0201,conventional
SALE-001651,LIST-002700,2025-06-19,1454000,67,AGT-0453,cash
SALE-001652,LIST-004111,2025-12-22,236000,48,AGT-0105,cash
SALE-001653,LIST-000387,2024-06-25,705000,41,AGT-0398,conventional
SALE-001654,LIST-004843,2024-12-29,363000,4,AGT-0040,conventional
SALE-001655,LIST-002214,2024-12-22,385000,23,AGT-0024,fha
SALE-001656,LIST-000105,2025-06-04,2194000,1,AGT-0360,conventional
SALE-001657,LIST-000234,2025-11-03,528000,59,AGT-0728,conventional
SALE-001658,LIST-001096,2025-05-06,624000,70,AGT-0722,conventional
SALE-001659,LIST-002839,2026-02-13,1136000,19,AGT-0513,fha
SALE-001660,LIST-000369,2024-07-11,662000,71,AGT-0777,fha
SALE-001661,LIST-001602,2026-04-27,765000,1,AGT-0667,cash
SALE-001662,LIST-001381,2025-08-28,1250000,27,AGT-0112,conventional
SALE-001663,LIST-004003,2025-04-23,782000,45,AGT-0737,fha
SALE-001664,LIST-002818,2025-01-03,1002000,16,AGT-0445,conventional
SALE-001665,LIST-003133,2025-10-15,469000,32,AGT-0591,fha
SALE-001666,LIST-002420,2024-11-05,431000,47,AGT-0770,va
SALE-001667,LIST-001510,2025-09-15,941000,67,AGT-0075,fha
SALE-001668,LIST-003205,2026-04-26,1016000,109,AGT-0504,conventional
SALE-001669,LIST-001648,2025-09-17,467000,80,AGT-0212,conventional
SALE-001670,LIST-001569,2024-08-05,425000,57,AGT-0113,cash
SALE-001671,LIST-004832,2025-07-28,689000,8,AGT-0483,conventional
SALE-001672,LIST-001387,2024-07-27,616000,34,AGT-0205,conventional
SALE-001673,LIST-004713,2025-03-02,379000,29,AGT-0552,conventional
SALE-001674,LIST-002189,2025-02-14,422000,55,AGT-0166,conventional
SALE-001675,LIST-002430,2026-01-31,1010000,22,AGT-0547,conventional
SALE-001676,LIST-002807,2025-05-05,395000,29,AGT-0230,conventional
SALE-001677,LIST-000001,2024-05-28,310000,7,AGT-0338,cash
SALE-001678,LIST-003254,2025-02-16,851000,48,AGT-0549,conventional
SALE-001679,LIST-002185,2026-01-31,1433000,44,AGT-0416,fha
SALE-001680,LIST-002222,2024-06-15,290000,44,AGT-0144,fha
SALE-001681,LIST-003611,2025-11-12,1170000,83,AGT-0695,conventional
SALE-001682,LIST-003314,2025-09-07,594000,38,AGT-0719,conventional
SALE-001683,LIST-000300,2025-10-10,241000,57,AGT-0714,conventional
SALE-001684,LIST-001504,2024-06-24,485000,52,AGT-0199,va
SALE-001685,LIST-003004,2025-03-30,645000,1,AGT-0085,fha
SALE-001686,LIST-003282,2025-01-09,810000,44,AGT-0104,va
SALE-001687,LIST-004287,2024-08-10,1459000,67,AGT-0523,conventional
SALE-001688,LIST-000329,2024-08-23,634000,13,AGT-0541,fha
SALE-001689,LIST-000545,2025-04-13,459000,29,AGT-0733,fha
SALE-001690,LIST-000604,2026-04-27,708000,105,AGT-0067,conventional
SALE-001691,LIST-002058,2025-01-13,1014000,32,AGT-0562,fha
SALE-001692,LIST-002741,2026-04-03,391000,45,AGT-0725,cash
SALE-001693,LIST-001432,2025-04-13,320000,21,AGT-0544,conventional
SALE-001694,LIST-002535,2024-12-12,480000,21,AGT-0621,conventional
SALE-001695,LIST-000430,2026-01-09,589000,53,AGT-0129,conventional
SALE-001696,LIST-001130,2025-01-09,1006000,62,AGT-0709,cash
SALE-001697,LIST-004204,2025-08-09,1334000,19,AGT-0208,fha
SALE-001698,LIST-002465,2025-07-21,1120000,56,AGT-0426,conventional
SALE-001699,LIST-001075,2025-04-25,367000,40,AGT-0524,fha
SALE-001700,LIST-003220,2025-10-03,1867000,45,AGT-0454,conventional
SALE-001701,LIST-000652,2025-04-02,927000,63,AGT-0199,fha
SALE-001702,LIST-002821,2025-12-22,1026000,8,AGT-0546,conventional
SALE-001703,LIST-000459,2025-05-15,406000,42,AGT-0235,conventional
SALE-001704,LIST-003005,2024-08-31,648000,54,AGT-0764,cash
SALE-001705,LIST-004303,2025-02-27,1655000,48,AGT-0123,conventional
SALE-001706,LIST-003131,2024-10-22,515000,17,AGT-0679,conventional
SALE-001707,LIST-000209,2026-04-25,878000,27,AGT-0526,conventional
SALE-001708,LIST-003288,2025-04-28,344000,87,AGT-0581,cash
SALE-001709,LIST-000027,2024-09-19,725000,45,AGT-0239,conventional
SALE-001710,LIST-002290,2025-11-05,915000,24,AGT-0194,fha
SALE-001711,LIST-004606,2025-04-09,1188000,42,AGT-0737,fha
SALE-001712,LIST-004764,2025-07-30,328000,80,AGT-0232,conventional
SALE-001713,LIST-000719,2026-02-21,1148000,54,AGT-0502,other
SALE-001714,LIST-000427,2025-02-14,416000,47,AGT-0095,conventional
SALE-001715,LIST-004561,2024-12-28,352000,47,AGT-0226,conventional
SALE-001716,LIST-002543,2024-07-27,1271000,63,AGT-0460,cash
SALE-001717,LIST-001264,2026-01-27,677000,26,AGT-0178,conventional
SALE-001718,LIST-004084,2025-10-19,909000,48,AGT-0439,fha
SALE-001719,LIST-002766,2025-09-03,1466000,24,AGT-0312,conventional
SALE-001720,LIST-000840,2026-04-24,203000,57,AGT-0501,conventional
SALE-001721,LIST-003327,2025-08-19,155000,50,AGT-0091,conventional
SALE-001722,LIST-000982,2024-12-11,1155000,74,AGT-0440,conventional
SALE-001723,LIST-003110,2025-07-14,747000,73,AGT-0545,conventional
SALE-001724,LIST-000047,2024-10-31,712000,66,AGT-0230,conventional
SALE-001725,LIST-003116,2025-01-28,638000,59,AGT-0799,cash
SALE-001726,LIST-003015,2025-06-07,537000,82,AGT-0365,fha
SALE-001727,LIST-000801,2026-04-27,757000,35,AGT-0612,conventional
SALE-001728,LIST-000626,2025-10-31,1058000,15,AGT-0686,fha
SALE-001729,LIST-004212,2024-12-08,1151000,35,AGT-0488,cash
SALE-001730,LIST-001515,2026-04-01,818000,50,AGT-0528,fha
SALE-001731,LIST-001856,2025-07-28,600000,54,AGT-0746,fha
SALE-001732,LIST-001242,2025-05-22,1626000,1,AGT-0655,conventional
SALE-001733,LIST-002548,2025-07-28,785000,70,AGT-0062,fha
SALE-001734,LIST-003622,2026-04-27,495000,70,AGT-0351,cash
SALE-001735,LIST-004510,2024-07-22,235000,40,AGT-0714,conventional
SALE-001736,LIST-002827,2026-01-27,328000,21,AGT-0522,fha
SALE-001737,LIST-002274,2025-08-12,622000,21,AGT-0134,cash
SALE-001738,LIST-001826,2026-04-29,338000,44,AGT-0061,conventional
SALE-001739,LIST-003967,2025-09-16,309000,47,AGT-0681,cash
SALE-001740,LIST-001275,2024-12-02,793000,57,AGT-0634,cash
SALE-001741,LIST-002034,2025-05-12,1412000,74,AGT-0233,conventional
SALE-001742,LIST-004368,2025-03-17,784000,54,AGT-0158,fha
SALE-001743,LIST-004908,2025-05-02,1461000,12,AGT-0720,fha
SALE-001744,LIST-004242,2025-07-29,1054000,99,AGT-0247,fha
SALE-001745,LIST-000815,2025-03-06,527000,44,AGT-0349,fha
SALE-001746,LIST-000521,2024-10-10,541000,79,AGT-0643,fha
SALE-001747,LIST-001151,2026-04-12,671000,28,AGT-0736,va
SALE-001748,LIST-001645,2026-03-06,506000,67,AGT-0484,conventional
SALE-001749,LIST-004603,2024-09-29,895000,1,AGT-0542,fha
SALE-001750,LIST-003662,2024-09-04,512000,102,AGT-0741,va
SALE-001751,LIST-002390,2024-10-11,954000,34,AGT-0442,conventional
SALE-001752,LIST-001772,2025-01-06,720000,17,AGT-0143,conventional
SALE-001753,LIST-001481,2025-07-30,358000,44,AGT-0796,conventional
SALE-001754,LIST-000446,2026-03-18,849000,47,AGT-0170,fha
SALE-001755,LIST-003995,2026-01-22,318000,56,AGT-0085,conventional
SALE-001756,LIST-002193,2025-09-18,399000,34,AGT-0669,cash
SALE-001757,LIST-004496,2024-12-01,1053000,67,AGT-0137,conventional
SALE-001758,LIST-001568,2025-07-16,355000,34,AGT-0616,va
SALE-001759,LIST-003041,2025-03-24,723000,58,AGT-0107,conventional
SALE-001760,LIST-000924,2025-03-30,488000,83,AGT-0574,conventional
SALE-001761,LIST-003146,2024-12-06,752000,66,AGT-0133,va
SALE-001762,LIST-002736,2026-04-10,1557000,92,AGT-0076,va
SALE-001763,LIST-000595,2025-03-22,670000,38,AGT-0252,conventional
SALE-001764,LIST-003207,2025-08-26,343000,56,AGT-0753,conventional
SALE-001765,LIST-001528,2025-05-18,1346000,25,AGT-0498,fha
SALE-001766,LIST-000656,2024-05-19,444000,6,AGT-0632,conventional
SALE-001767,LIST-002303,2025-12-27,593000,47,AGT-0363,fha
SALE-001768,LIST-004738,2025-01-13,527000,52,AGT-0695,cash
SALE-001769,LIST-003703,2025-03-27,336000,53,AGT-0681,conventional
SALE-001770,LIST-000704,2024-07-07,957000,45,AGT-0368,cash
SALE-001771,LIST-003890,2025-02-03,645000,32,AGT-0348,conventional
SALE-001772,LIST-004481,2026-03-19,582000,1,AGT-0163,fha
SALE-001773,LIST-001682,2025-08-18,1626000,42,AGT-0207,conventional
SALE-001774,LIST-004864,2025-01-21,1168000,4,AGT-0115,fha
SALE-001775,LIST-004834,2025-02-16,565000,38,AGT-0534,cash
SALE-001776,LIST-001191,2025-12-30,482000,48,AGT-0713,conventional
SALE-001777,LIST-000768,2025-12-06,743000,66,AGT-0034,conventional
SALE-001778,LIST-001604,2025-06-30,358000,37,AGT-0496,conventional
SALE-001779,LIST-003939,2026-04-02,893000,43,AGT-0789,conventional
SALE-001780,LIST-000043,2026-02-06,500000,31,AGT-0428,conventional
SALE-001781,LIST-003675,2024-08-22,1048000,41,AGT-0504,conventional
SALE-001782,LIST-000917,2025-10-03,438000,84,AGT-0155,cash
SALE-001783,LIST-000354,2025-02-22,156000,58,AGT-0155,conventional
SALE-001784,LIST-001318,2026-04-25,1237000,61,AGT-0703,conventional
SALE-001785,LIST-002869,2025-01-22,395000,3,AGT-0415,conventional
SALE-001786,LIST-000385,2026-01-21,1142000,32,AGT-0754,conventional
SALE-001787,LIST-001966,2026-03-21,470000,18,AGT-0231,fha
SALE-001788,LIST-004691,2026-01-05,860000,48,AGT-0108,conventional
SALE-001789,LIST-000475,2026-01-20,1285000,41,AGT-0474,cash
SALE-001790,LIST-000158,2025-12-18,881000,33,AGT-0157,conventional
SALE-001791,LIST-003035,2025-11-17,821000,55,AGT-0049,conventional
SALE-001792,LIST-004976,2026-02-10,932000,28,AGT-0639,conventional
SALE-001793,LIST-001981,2025-12-27,501000,40,AGT-0271,conventional
SALE-001794,LIST-003166,2025-07-19,328000,22,AGT-0126,fha
SALE-001795,LIST-000797,2025-06-12,450000,47,AGT-0266,conventional
SALE-001796,LIST-004443,2026-04-06,407000,41,AGT-0757,cash
SALE-001797,LIST-001293,2026-02-10,346000,26,AGT-0742,fha
SALE-001798,LIST-001488,2025-06-24,671000,43,AGT-0361,conventional
SALE-001799,LIST-003970,2024-12-27,101000,49,AGT-0262,fha
SALE-001800,LIST-001790,2026-03-26,536000,16,AGT-0371,conventional
SALE-001801,LIST-004533,2025-11-06,496000,13,AGT-0290,conventional
SALE-001802,LIST-004365,2025-09-28,1377000,79,AGT-0219,conventional
SALE-001803,LIST-001218,2025-07-05,292000,75,AGT-0034,conventional
SALE-001804,LIST-002469,2025-02-21,654000,60,AGT-0507,cash
SALE-001805,LIST-000028,2025-04-15,338000,34,AGT-0229,cash
SALE-001806,LIST-002687,2024-08-28,625000,29,AGT-0731,cash
SALE-001807,LIST-001156,2025-03-31,395000,13,AGT-0712,cash
SALE-001808,LIST-001395,2026-03-15,567000,1,AGT-0470,fha
SALE-001809,LIST-000284,2025-03-03,1216000,61,AGT-0355,conventional
SALE-001810,LIST-001147,2025-01-24,909000,68,AGT-0223,fha
SALE-001811,LIST-002388,2025-03-21,489000,38,AGT-0315,cash
SALE-001812,LIST-003125,2025-10-21,1304000,37,AGT-0035,conventional
SALE-001813,LIST-001938,2025-03-17,383000,55,AGT-0447,conventional
SALE-001814,LIST-004634,2026-04-04,904000,52,AGT-0448,conventional
SALE-001815,LIST-001467,2025-12-13,375000,47,AGT-0534,fha
SALE-001816,LIST-004933,2024-12-31,2139000,68,AGT-0158,conventional
SALE-001817,LIST-004499,2025-05-03,714000,17,AGT-0128,conventional
SALE-001818,LIST-001161,2026-02-06,1624000,71,AGT-0029,conventional
SALE-001819,LIST-000878,2026-02-19,1681000,14,AGT-0169,conventional
SALE-001820,LIST-003230,2024-09-21,536000,63,AGT-0066,conventional
SALE-001821,LIST-001279,2024-07-04,399000,26,AGT-0769,fha
SALE-001822,LIST-000251,2025-07-07,1096000,45,AGT-0244,conventional
SALE-001823,LIST-001513,2025-03-27,277000,39,AGT-0485,fha
SALE-001824,LIST-002081,2024-11-28,1018000,26,AGT-0671,cash
SALE-001825,LIST-004625,2025-03-20,529000,10,AGT-0666,conventional
SALE-001826,LIST-001868,2025-09-26,618000,50,AGT-0519,fha
SALE-001827,LIST-004126,2026-04-24,569000,39,AGT-0568,fha
SALE-001828,LIST-002945,2024-11-27,1013000,50,AGT-0027,conventional
SALE-001829,LIST-000393,2024-07-27,634000,5,AGT-0402,fha
SALE-001830,LIST-001509,2024-09-27,1013000,78,AGT-0548,fha
SALE-001831,LIST-000986,2025-08-25,551000,89,AGT-0074,other
SALE-001832,LIST-002352,2026-04-26,524000,67,AGT-0549,cash
SALE-001833,LIST-001628,2025-06-28,1360000,63,AGT-0379,conventional
SALE-001834,LIST-000859,2025-09-26,1411000,37,AGT-0224,conventional
SALE-001835,LIST-003046,2024-08-05,437000,29,AGT-0026,conventional
SALE-001836,LIST-000984,2026-01-24,375000,1,AGT-0381,conventional
SALE-001837,LIST-000646,2025-05-18,478000,17,AGT-0414,conventional
SALE-001838,LIST-001859,2024-08-21,898000,35,AGT-0354,conventional
SALE-001839,LIST-002526,2025-12-01,1013000,40,AGT-0057,fha
SALE-001840,LIST-001642,2024-07-15,990000,70,AGT-0478,conventional
SALE-001841,LIST-003940,2025-08-10,987000,86,AGT-0635,cash
SALE-001842,LIST-004070,2025-01-27,1079000,14,AGT-0189,conventional
SALE-001843,LIST-002749,2024-09-02,394000,14,AGT-0777,conventional
SALE-001844,LIST-004888,2024-10-12,476000,9,AGT-0437,cash
SALE-001845,LIST-002974,2024-08-30,715000,33,AGT-0544,va
SALE-001846,LIST-000215,2024-08-26,749000,28,AGT-0563,conventional
SALE-001847,LIST-002938,2025-07-17,843000,11,AGT-0207,cash
SALE-001848,LIST-002923,2025-02-21,285000,74,AGT-0115,conventional
SALE-001849,LIST-001095,2025-01-11,669000,83,AGT-0560,cash
SALE-001850,LIST-002838,2025-07-16,416000,19,AGT-0382,conventional
SALE-001851,LIST-002406,2024-05-21,425000,1,AGT-0600,conventional
SALE-001852,LIST-002647,2025-05-19,869000,67,AGT-0288,conventional
SALE-001853,LIST-003745,2025-08-30,378000,33,AGT-0538,fha
SALE-001854,LIST-002247,2025-10-07,460000,5,AGT-0683,fha
SALE-001855,LIST-002350,2024-07-18,917000,57,AGT-0508,conventional
SALE-001856,LIST-002213,2025-04-23,733000,10,AGT-0022,fha
SALE-001857,LIST-003346,2024-10-22,1115000,73,AGT-0457,cash
SALE-001858,LIST-000130,2025-05-27,957000,28,AGT-0186,fha
SALE-001859,LIST-003549,2024-09-23,1663000,63,AGT-0771,other
SALE-001860,LIST-002889,2024-05-16,451000,2,AGT-0611,cash
SALE-001861,LIST-001336,2025-04-22,1028000,62,AGT-0525,conventional
SALE-001862,LIST-000106,2025-02-14,915000,1,AGT-0230,conventional
SALE-001863,LIST-003251,2026-02-18,309000,16,AGT-0382,fha
SALE-001864,LIST-004853,2025-11-12,728000,45,AGT-0216,cash
SALE-001865,LIST-002581,2026-02-15,605000,71,AGT-0645,other
SALE-001866,LIST-002610,2024-08-08,691000,61,AGT-0316,cash
SALE-001867,LIST-004378,2024-08-11,339000,19,AGT-0605,conventional
SALE-001868,LIST-001882,2025-03-06,889000,49,AGT-0206,conventional
SALE-001869,LIST-000238,2024-10-28,630000,21,AGT-0258,conventional
SALE-001870,LIST-000700,2025-02-23,1244000,28,AGT-0111,fha
SALE-001871,LIST-003986,2025-02-19,238000,25,AGT-0357,conventional
SALE-001872,LIST-002449,2024-09-07,775000,70,AGT-0425,conventional
SALE-001873,LIST-004769,2024-08-22,323000,49,AGT-0282,fha
SALE-001874,LIST-000863,2026-01-01,606000,53,AGT-0014,conventional
SALE-001875,LIST-002833,2025-04-30,251000,20,AGT-0354,fha
SALE-001876,LIST-001175,2025-11-27,251000,41,AGT-0078,conventional
SALE-001877,LIST-001117,2026-01-27,228000,76,AGT-0184,conventional
SALE-001878,LIST-002781,2025-04-06,1276000,32,AGT-0137,fha
SALE-001879,LIST-003632,2025-08-11,724000,30,AGT-0591,fha
SALE-001880,LIST-000559,2024-09-04,753000,62,AGT-0090,conventional
SALE-001881,LIST-000784,2024-09-09,320000,41,AGT-0262,conventional
SALE-001882,LIST-001179,2024-11-25,937000,75,AGT-0507,conventional
SALE-001883,LIST-003531,2025-11-21,656000,77,AGT-0143,other
SALE-001884,LIST-003800,2024-10-22,211000,55,AGT-0602,conventional
SALE-001885,LIST-004030,2025-05-03,740000,68,AGT-0095,conventional
SALE-001886,LIST-001457,2025-04-10,1011000,43,AGT-0138,conventional
SALE-001887,LIST-002812,2025-09-14,1306000,57,AGT-0208,conventional
SALE-001888,LIST-002365,2026-03-15,831000,58,AGT-0419,conventional
SALE-001889,LIST-004439,2025-03-09,1218000,44,AGT-0203,conventional
SALE-001890,LIST-000614,2024-10-17,640000,69,AGT-0513,va
SALE-001891,LIST-003759,2025-09-24,1207000,25,AGT-0662,conventional
SALE-001892,LIST-000713,2026-02-23,666000,41,AGT-0627,conventional
SALE-001893,LIST-000842,2024-08-21,709000,26,AGT-0653,conventional
SALE-001894,LIST-004572,2024-07-31,766000,47,AGT-0066,conventional
SALE-001895,LIST-003636,2025-11-09,296000,130,AGT-0788,conventional
SALE-001896,LIST-001140,2025-05-05,895000,30,AGT-0649,fha
SALE-001897,LIST-003679,2026-01-06,372000,40,AGT-0166,conventional
SALE-001898,LIST-001298,2024-12-31,307000,71,AGT-0134,conventional
SALE-001899,LIST-002644,2024-09-08,1776000,29,AGT-0604,conventional
SALE-001900,LIST-002594,2025-10-10,543000,40,AGT-0419,cash
SALE-001901,LIST-004758,2024-12-24,439000,1,AGT-0369,fha
SALE-001902,LIST-001887,2024-10-04,577000,18,AGT-0193,conventional
SALE-001903,LIST-003299,2025-03-14,541000,59,AGT-0616,fha
